Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.64,0.5,0.05,0.660935,
0.66,0.5,0.05,0.66096625,
0.68,0.5,0.05,0.6618537499999999,
0.7000000000000001,0.5,0.05,0.66241625,
0.72,0.5,0.05,0.66337625,
0.74,0.5,0.05,0.6630912499999999,
0.76,0.5,0.05,0.66426375,
0.78,0.5,0.05,0.6645237500000001,
0.8,0.5,0.05,0.664845,
0.8200000000000001,0.5,0.05,0.6647325000000001,
0.84,0.5,0.05,0.6656974999999999,
0.86,0.5,0.05,0.6655062500000001,
0.88,0.5,0.05,0.66516875,
0.9,0.5,0.05,0.6656237500000001,
0.92,0.5,0.05,0.66641875,
0.9400000000000001,0.5,0.05,0.6659087500000002,
0.96,0.5,0.05,0.6655825,
0.98,0.5,0.05,0.6665925000000001,
1.0,0.5,0.05,0.666195,
0.0,0.7,0.05,0.0,3.3446602266930065e-05
0.02,0.7,0.05,0.0,2.152792584385625e-05
0.04,0.7,0.05,0.0,0.028969831326586117
0.06,0.7,0.05,0.11410125,
0.08,0.7,0.05,0.19525125,
0.1,0.7,0.05,0.260295,
0.12,0.7,0.05,0.31445875,
0.14,0.7,0.05,0.35546999999999995,
0.16,0.7,0.05,0.39153625000000003,
0.18,0.7,0.05,0.41828125,
0.2,0.7,0.05,0.44132374999999996,
0.22,0.7,0.05,0.46108625,
0.24,0.7,0.05,0.477445,
0.26,0.7,0.05,0.49156999999999995,
0.28,0.7,0.05,0.50343375,
0.3,0.7,0.05,0.51313375,
0.32,0.7,0.05,0.52231125,
0.34,0.7,0.05,0.53021,
0.36,0.7,0.05,0.53698875,
0.38,0.7,0.05,0.54264375,
0.4,0.7,0.05,0.54783125,
0.42,0.7,0.05,0.5518824999999999,
0.44,0.7,0.05,0.5562275,
0.46,0.7,0.05,0.5595325,
0.48,0.7,0.05,0.56241625,
0.5,0.7,0.05,0.56593125,
0.52,0.7,0.05,0.56732,
0.54,0.7,0.05,0.5705475,
0.56,0.7,0.05,0.5720087500000001,
0.58,0.7,0.05,0.574105,
0.6,0.7,0.05,0.57572625,
0.62,0.7,0.05,0.57669125,
0.64,0.7,0.05,0.57727875,
0.66,0.7,0.05,0.57948625,
0.68,0.7,0.05,0.58024375,
0.7000000000000001,0.7,0.05,0.58117625,
0.72,0.7,0.05,0.58139625,
0.74,0.7,0.05,0.5830275,
0.76,0.7,0.05,0.582965,
0.78,0.7,0.05,0.5839,
0.8,0.7,0.05,0.5846137499999999,
0.8200000000000001,0.7,0.05,0.5844849999999999,
0.84,0.7,0.05,0.5851075,
0.86,0.7,0.05,0.58605625,
0.88,0.7,0.05,0.5863387499999999,
0.9,0.7,0.05,0.5861125,
0.92,0.7,0.05,0.5862887499999999,
0.9400000000000001,0.7,0.05,0.586275,
0.96,0.7,0.05,0.5872075,
0.98,0.7,0.05,0.58722375,
1.0,0.7,0.05,0.5867675,
0.0,0.9,0.05,0.0,4.94254874434944e-05
0.02,0.9,0.05,0.0,1.0732796816988945e-05
0.04,0.9,0.05,0.0,6.878348345547403e-05
0.06,0.9,0.05,0.0030925,
0.08,0.9,0.05,0.1190025,
0.1,0.9,0.05,0.18114874999999997,
0.12,0.9,0.05,0.23035,
0.14,0.9,0.05,0.27274125,
0.16,0.9,0.05,0.30773125,
0.18,0.9,0.05,0.33696750000000003,
0.2,0.9,0.05,0.36315875,
0.22,0.9,0.05,0.38390375000000004,
0.24,0.9,0.05,0.40180625,
0.26,0.9,0.05,0.41706125,
0.28,0.9,0.05,0.4300037499999999,
0.3,0.9,0.05,0.44175624999999996,
0.32,0.9,0.05,0.45167999999999997,
0.34,0.9,0.05,0.4605012499999999,
0.36,0.9,0.05,0.4682125,
0.38,0.9,0.05,0.4745587500000001,
0.4,0.9,0.05,0.48072249999999994,
0.42,0.9,0.05,0.48583,
0.44,0.9,0.05,0.4897625,
0.46,0.9,0.05,0.49426500000000007,
0.48,0.9,0.05,0.49765249999999994,
0.5,0.9,0.05,0.5007787499999999,
0.52,0.9,0.05,0.50355625,
0.54,0.9,0.05,0.50599,
0.56,0.9,0.05,0.50832375,
0.58,0.9,0.05,0.5101375,
0.6,0.9,0.05,0.512005,
0.62,0.9,0.05,0.5133025,
0.64,0.9,0.05,0.51483,
0.66,0.9,0.05,0.5159712500000001,
0.68,0.9,0.05,0.5168025,
0.7000000000000001,0.9,0.05,0.51809875,
0.72,0.9,0.05,0.51870375,
0.74,0.9,0.05,0.51968875,
0.76,0.9,0.05,0.5203825000000001,
0.78,0.9,0.05,0.5208675,
0.8,0.9,0.05,0.521675,
0.8200000000000001,0.9,0.05,0.52201125,
0.84,0.9,0.05,0.522375,
0.86,0.9,0.05,0.52268125,
0.88,0.9,0.05,0.5234275,
0.9,0.9,0.05,0.523535,
0.92,0.9,0.05,0.52380375,
0.9400000000000001,0.9,0.05,0.52439,
0.96,0.9,0.05,0.52472125,
0.98,0.9,0.05,0.5248612500000001,
1.0,0.9,0.05,0.525205,
0.0,0.1,0.1,0.0,0.0004638332211481636
0.02,0.1,0.1,0.45734875,0.486632187185439
0.04,0.1,0.1,0.66490375,
0.06,0.1,0.1,0.7522187499999999,
0.08,0.1,0.1,0.79873,
0.1,0.1,0.1,0.8271312500000001,
0.12,0.1,0.1,0.84551875,
0.14,0.1,0.1,0.85737,
0.16,0.1,0.1,0.86803,
0.18,0.1,0.1,0.87682125,
0.2,0.1,0.1,0.88192375,
0.22,0.1,0.1,0.8870525,
0.24,0.1,0.1,0.8903,
0.26,0.1,0.1,0.89355125,
0.28,0.1,0.1,0.89579625,
0.3,0.1,0.1,0.89850375,
0.32,0.1,0.1,0.9001675,
0.34,0.1,0.1,0.9013450000000001,
0.36,0.1,0.1,0.9025587500000001,
0.38,0.1,0.1,0.9035137499999999,
0.4,0.1,0.1,0.9051262500000001,
0.42,0.1,0.1,0.9049200000000001,
0.44,0.1,0.1,0.9058674999999999,
0.46,0.1,0.1,0.90626125,
0.48,0.1,0.1,0.9065850000000001,
0.5,0.1,0.1,0.90706,
0.52,0.1,0.1,0.9075762500000001,
0.54,0.1,0.1,0.90792625,
0.56,0.1,0.1,0.90861,
0.58,0.1,0.1,0.9080462499999998,
0.6,0.1,0.1,0.9089025000000001,
0.62,0.1,0.1,0.9087149999999999,
0.64,0.1,0.1,0.90879875,
0.66,0.1,0.1,0.90849125,
0.68,0.1,0.1,0.90860625,
0.7000000000000001,0.1,0.1,0.90903375,
0.72,0.1,0.1,0.9083825,
0.74,0.1,0.1,0.9090487500000001,
0.76,0.1,0.1,0.9092162500000001,
0.78,0.1,0.1,0.9089075,
0.8,0.1,0.1,0.90903875,
0.8200000000000001,0.1,0.1,0.9087999999999999,
0.84,0.1,0.1,0.9087325000000002,
0.86,0.1,0.1,0.9083737500000001,
0.88,0.1,0.1,0.9090762499999999,
0.9,0.1,0.1,0.9091787500000001,
0.92,0.1,0.1,0.909005,
0.9400000000000001,0.1,0.1,0.9090287499999999,
0.96,0.1,0.1,0.9086425,
0.98,0.1,0.1,0.90875875,
1.0,0.1,0.1,0.9086574999999999,
0.0,0.3,0.1,0.0,0.00013821872072509485
0.02,0.3,0.1,0.00720375,0.07183736563732944
0.04,0.3,0.1,0.27793375000000003,
0.06,0.3,0.1,0.41829500000000003,
0.08,0.3,0.1,0.50349875,
0.1,0.3,0.1,0.5614349999999999,
0.12,0.3,0.1,0.6049025,
0.14,0.3,0.1,0.63530875,
0.16,0.3,0.1,0.6600387499999999,
0.18,0.3,0.1,0.6778375,
0.2,0.3,0.1,0.6927600000000002,
0.22,0.3,0.1,0.70353375,
0.24,0.3,0.1,0.7143550000000001,
0.26,0.3,0.1,0.7222624999999999,
0.28,0.3,0.1,0.7291562500000001,
0.3,0.3,0.1,0.7342449999999999,
0.32,0.3,0.1,0.73844,
0.34,0.3,0.1,0.7430987499999999,
0.36,0.3,0.1,0.74663375,
0.38,0.3,0.1,0.75025125,
0.4,0.3,0.1,0.75210875,
0.42,0.3,0.1,0.75494625,
0.44,0.3,0.1,0.7567725,
0.46,0.3,0.1,0.7587412499999999,
0.48,0.3,0.1,0.76037375,
0.5,0.3,0.1,0.7612275,
0.52,0.3,0.1,0.7619849999999999,
0.54,0.3,0.1,0.7632612499999999,
0.56,0.3,0.1,0.7644274999999999,
0.58,0.3,0.1,0.7650925,
0.6,0.3,0.1,0.76634,
0.62,0.3,0.1,0.7661875,
0.64,0.3,0.1,0.76673625,
0.66,0.3,0.1,0.7672675,
0.68,0.3,0.1,0.7670025000000001,
0.7000000000000001,0.3,0.1,0.76784,
0.72,0.3,0.1,0.76773625,
0.74,0.3,0.1,0.76800125,
0.76,0.3,0.1,0.76894875,
0.78,0.3,0.1,0.7685412500000001,
0.8,0.3,0.1,0.76851375,
0.8200000000000001,0.3,0.1,0.7685124999999999,
0.84,0.3,0.1,0.7687687500000001,
0.86,0.3,0.1,0.76884375,
0.88,0.3,0.1,0.76856375,
0.9,0.3,0.1,0.769205,
0.92,0.3,0.1,0.76958625,
0.9400000000000001,0.3,0.1,0.7694437500000001,
0.96,0.3,0.1,0.7693937500000001,
0.98,0.3,0.1,0.7690524999999999,
1.0,0.3,0.1,0.7698625,
0.0,0.5,0.1,0.0,6.174202132534712e-05
0.02,0.5,0.1,0.0,7.316816988019791e-05
0.04,0.5,0.1,0.09987625,0.1308302138187003
0.06,0.5,0.1,0.2174425,
0.08,0.5,0.1,0.31438875,
0.1,0.5,0.1,0.38207875,
0.12,0.5,0.1,0.43317875,
0.14,0.5,0.1,0.47430999999999995,
0.16,0.5,0.1,0.5048475,
0.18,0.5,0.1,0.52956375,
0.2,0.5,0.1,0.54846125,
0.22,0.5,0.1,0.56641125,
0.24,0.5,0.1,0.5797775000000001,
0.26,0.5,0.1,0.591475,
0.28,0.5,0.1,0.6019025,
0.3,0.5,0.1,0.60868625,
0.32,0.5,0.1,0.61776,
0.34,0.5,0.1,0.62296875,
0.36,0.5,0.1,0.62930875,
0.38,0.5,0.1,0.63281625,
0.4,0.5,0.1,0.637625,
0.42,0.5,0.1,0.6401275000000001,
0.44,0.5,0.1,0.6432687500000001,
0.46,0.5,0.1,0.64603875,
0.48,0.5,0.1,0.64897625,
0.5,0.5,0.1,0.65158875,
0.52,0.5,0.1,0.653185,
0.54,0.5,0.1,0.6544300000000001,
0.56,0.5,0.1,0.6558337499999999,
0.58,0.5,0.1,0.6572575,
0.6,0.5,0.1,0.65834,
0.62,0.5,0.1,0.6589525,
0.64,0.5,0.1,0.6605775,
0.66,0.5,0.1,0.6612375,
0.68,0.5,0.1,0.661785,
0.7000000000000001,0.5,0.1,0.66292125,
0.72,0.5,0.1,0.6637112500000001,
0.74,0.5,0.1,0.66353375,
0.76,0.5,0.1,0.6639962500000002,
0.78,0.5,0.1,0.6643025,
0.8,0.5,0.1,0.663895,
0.8200000000000001,0.5,0.1,0.66476125,
0.84,0.5,0.1,0.66484875,
0.86,0.5,0.1,0.66535375,
0.88,0.5,0.1,0.6654075,
0.9,0.5,0.1,0.6659212499999998,
0.92,0.5,0.1,0.66666625,
0.9400000000000001,0.5,0.1,0.6656850000000002,
0.96,0.5,0.1,0.66598,
0.98,0.5,0.1,0.6664387500000001,
1.0,0.5,0.1,0.6665562500000002,
0.0,0.7,0.1,0.0,3.266055459260862e-05
0.02,0.7,0.1,0.0,2.146396209492513e-05
0.04,0.7,0.1,0.0,0.028968505573803992
0.06,0.7,0.1,0.11275750000000001,
0.08,0.7,0.1,0.19477375000000002,
0.1,0.7,0.1,0.26211,
0.12,0.7,0.1,0.312485,
0.14,0.7,0.1,0.35451374999999996,
0.16,0.7,0.1,0.39022625000000005,
0.18,0.7,0.1,0.41927375,
0.2,0.7,0.1,0.44193250000000006,
0.22,0.7,0.1,0.4603475,
0.24,0.7,0.1,0.4774662499999999,
0.26,0.7,0.1,0.49220125,
0.28,0.7,0.1,0.5029,
0.3,0.7,0.1,0.513295,
0.32,0.7,0.1,0.5227200000000001,
0.34,0.7,0.1,0.5305225,
0.36,0.7,0.1,0.5364387500000001,
0.38,0.7,0.1,0.54228625,
0.4,0.7,0.1,0.5478787500000001,
0.42,0.7,0.1,0.5521625,
0.44,0.7,0.1,0.5559075,
0.46,0.7,0.1,0.55926625,
0.48,0.7,0.1,0.5626525,
0.5,0.7,0.1,0.56483625,
0.52,0.7,0.1,0.5678475000000001,
0.54,0.7,0.1,0.56974375,
0.56,0.7,0.1,0.57196875,
0.58,0.7,0.1,0.5737162499999999,
0.6,0.7,0.1,0.5749875,
0.62,0.7,0.1,0.5768274999999999,
0.64,0.7,0.1,0.57830625,
0.66,0.7,0.1,0.57956125,
0.68,0.7,0.1,0.5804825,
0.7000000000000001,0.7,0.1,0.58089,
0.72,0.7,0.1,0.5817,
0.74,0.7,0.1,0.58273625,
0.76,0.7,0.1,0.5831337499999999,
0.78,0.7,0.1,0.58427,
0.8,0.7,0.1,0.584045,
0.8200000000000001,0.7,0.1,0.58441375,
0.84,0.7,0.1,0.58490625,
0.86,0.7,0.1,0.58580625,
0.88,0.7,0.1,0.5861037499999999,
0.9,0.7,0.1,0.58622,
0.92,0.7,0.1,0.58650375,
0.9400000000000001,0.7,0.1,0.5871424999999999,
0.96,0.7,0.1,0.5869024999999999,
0.98,0.7,0.1,0.5872574999999999,
1.0,0.7,0.1,0.58744,
0.0,0.9,0.1,0.0,5.162275684294283e-05
0.02,0.9,0.1,0.0,1.0464870960651335e-05
0.04,0.9,0.1,0.0,6.878674607103342e-05
0.06,0.9,0.1,0.04799875,
0.08,0.9,0.1,0.119285,
0.1,0.9,0.1,0.17983375000000001,
0.12,0.9,0.1,0.23009125,
0.14,0.9,0.1,0.27314750000000004,
0.16,0.9,0.1,0.30692375,
0.18,0.9,0.1,0.33766999999999997,
0.2,0.9,0.1,0.36239375,
0.22,0.9,0.1,0.383455,
0.24,0.9,0.1,0.40044375000000004,
0.26,0.9,0.1,0.41700125,
0.28,0.9,0.1,0.4299225,
0.3,0.9,0.1,0.4413375,
0.32,0.9,0.1,0.45171,
0.34,0.9,0.1,0.4597775,
0.36,0.9,0.1,0.46834875,
0.38,0.9,0.1,0.47425875000000006,
0.4,0.9,0.1,0.48085875,
0.42,0.9,0.1,0.48584999999999995,
0.44,0.9,0.1,0.49032,
0.46,0.9,0.1,0.49421875,
0.48,0.9,0.1,0.49787000000000003,
0.5,0.9,0.1,0.50091875,
0.52,0.9,0.1,0.50381,
0.54,0.9,0.1,0.5061950000000001,
0.56,0.9,0.1,0.50783875,
0.58,0.9,0.1,0.5099962499999999,
0.6,0.9,0.1,0.51192,
0.62,0.9,0.1,0.513485,
0.64,0.9,0.1,0.51462375,
0.66,0.9,0.1,0.5158625000000001,
0.68,0.9,0.1,0.5169075,
0.7000000000000001,0.9,0.1,0.5181275,
0.72,0.9,0.1,0.5188225,
0.74,0.9,0.1,0.5197825,
0.76,0.9,0.1,0.5205075000000001,
0.78,0.9,0.1,0.5211837500000001,
0.8,0.9,0.1,0.5212600000000001,
0.8200000000000001,0.9,0.1,0.52201,
0.84,0.9,0.1,0.52250875,
0.86,0.9,0.1,0.523035,
0.88,0.9,0.1,0.5233975000000001,
0.9,0.9,0.1,0.52374125,
0.92,0.9,0.1,0.5242450000000001,
0.9400000000000001,0.9,0.1,0.52441,
0.96,0.9,0.1,0.52460375,
0.98,0.9,0.1,0.5248675,
1.0,0.9,0.1,0.5254075,
0.0,0.1,0.2,0.0,0.00047832141350964626
0.02,0.1,0.2,0.4501475,0.48662751224399703
0.04,0.1,0.2,0.6659425,
0.06,0.1,0.2,0.7515474999999999,
0.08,0.1,0.2,0.7985925,
0.1,0.1,0.2,0.82621375,
0.12,0.1,0.2,0.8455512500000001,
0.14,0.1,0.2,0.85856875,
0.16,0.1,0.2,0.86859875,
0.18,0.1,0.2,0.8765649999999999,
0.2,0.1,0.2,0.8819887500000001,
0.22,0.1,0.2,0.8868312500000001,
0.24,0.1,0.2,0.89046375,
0.26,0.1,0.2,0.89373875,
0.28,0.1,0.2,0.8962800000000002,
0.3,0.1,0.2,0.8979349999999999,
0.32,0.1,0.2,0.8992987500000001,
0.34,0.1,0.2,0.90176625,
0.36,0.1,0.2,0.9029824999999999,
0.38,0.1,0.2,0.90406875,
0.4,0.1,0.2,0.9046150000000001,
0.42,0.1,0.2,0.9054300000000001,
0.44,0.1,0.2,0.9055000000000001,
0.46,0.1,0.2,0.9065062500000001,
0.48,0.1,0.2,0.90700125,
0.5,0.1,0.2,0.9066974999999999,
0.52,0.1,0.2,0.9074025,
0.54,0.1,0.2,0.9078525,
0.56,0.1,0.2,0.9077875,
0.58,0.1,0.2,0.9083574999999999,
0.6,0.1,0.2,0.9084825000000001,
0.62,0.1,0.2,0.9085675000000001,
0.64,0.1,0.2,0.9086325000000001,
0.66,0.1,0.2,0.9084037500000001,
0.68,0.1,0.2,0.908695,
0.7000000000000001,0.1,0.2,0.90887625,
0.72,0.1,0.2,0.9090475000000001,
0.74,0.1,0.2,0.90880875,
