Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.7000000000000001,0.7,0.05,0.58816625,
0.72,0.7,0.05,0.5886549999999999,
0.74,0.7,0.05,0.58801625,
0.76,0.7,0.05,0.5882025,
0.78,0.7,0.05,0.58841875,
0.8,0.7,0.05,0.5880274999999999,
0.8200000000000001,0.7,0.05,0.5880937500000001,
0.84,0.7,0.05,0.58792375,
0.86,0.7,0.05,0.58821375,
0.88,0.7,0.05,0.5885087499999999,
0.9,0.7,0.05,0.5882374999999999,
0.92,0.7,0.05,0.5886324999999999,
0.9400000000000001,0.7,0.05,0.5880074999999999,
0.96,0.7,0.05,0.58832625,
0.98,0.7,0.05,0.5883087499999999,
1.0,0.7,0.05,0.58840375,
0.0,0.9,0.05,0.0,4.91766780631266e-05
0.02,0.9,0.05,0.0,0.00012111193623986013
0.04,0.9,0.05,0.0,0.000692211790934721
0.06,0.9,0.05,0.15793749999999998,0.2517939152051378
0.08,0.9,0.05,0.30337875000000003,0.43773734236348355
0.1,0.9,0.05,0.37687,
0.12,0.9,0.05,0.42218999999999995,
0.14,0.9,0.05,0.4521125000000001,
0.16,0.9,0.05,0.47205125,
0.18,0.9,0.05,0.48652999999999996,
0.2,0.9,0.05,0.4968449999999999,
0.22,0.9,0.05,0.50401375,
0.24,0.9,0.05,0.50965125,
0.26,0.9,0.05,0.51388125,
0.28,0.9,0.05,0.5164437500000001,
0.3,0.9,0.05,0.5188200000000001,
0.32,0.9,0.05,0.52083,
0.34,0.9,0.05,0.5218575,
0.36,0.9,0.05,0.52278375,
0.38,0.9,0.05,0.52397625,
0.4,0.9,0.05,0.524455,
0.42,0.9,0.05,0.5248962500000001,
0.44,0.9,0.05,0.52503625,
0.46,0.9,0.05,0.5257000000000001,
0.48,0.9,0.05,0.5257075,
0.5,0.9,0.05,0.5258025,
0.52,0.9,0.05,0.5260375,
0.54,0.9,0.05,0.5259575000000001,
0.56,0.9,0.05,0.52622625,
0.58,0.9,0.05,0.5263125,
0.6,0.9,0.05,0.52603625,
0.62,0.9,0.05,0.52599375,
0.64,0.9,0.05,0.5263875,
0.66,0.9,0.05,0.5260462499999999,
0.68,0.9,0.05,0.5260250000000001,
0.7000000000000001,0.9,0.05,0.52629875,
0.72,0.9,0.05,0.5262924999999999,
0.74,0.9,0.05,0.52626,
0.76,0.9,0.05,0.52628,
0.78,0.9,0.05,0.52598125,
0.8,0.9,0.05,0.5263575,
0.8200000000000001,0.9,0.05,0.52629125,
0.84,0.9,0.05,0.5263487499999999,
0.86,0.9,0.05,0.5263275000000001,
0.88,0.9,0.05,0.5262625,
0.9,0.9,0.05,0.52627125,
0.92,0.9,0.05,0.5260525,
0.9400000000000001,0.9,0.05,0.526295,
0.96,0.9,0.05,0.5260862500000001,
0.98,0.9,0.05,0.5262225,
1.0,0.9,0.05,0.52625,
0.0,0.1,0.1,0.0,0.00047860398279791225
0.02,0.1,0.1,0.7108199999999999,0.7492916265046695
0.04,0.1,0.1,0.83009625,0.8745563821284269
0.06,0.1,0.1,0.8666575000000001,0.9163522385678713
0.08,0.1,0.1,0.88521625,0.9372525239498842
0.1,0.1,0.1,0.8950025,
0.12,0.1,0.1,0.8995637500000001,
0.14,0.1,0.1,0.90350625,
0.16,0.1,0.1,0.9053537500000001,
0.18,0.1,0.1,0.9065025,
0.2,0.1,0.1,0.9076512500000001,
0.22,0.1,0.1,0.9078287500000002,
0.24,0.1,0.1,0.90817,
0.26,0.1,0.1,0.9086737500000001,
0.28,0.1,0.1,0.9089162500000001,
0.3,0.1,0.1,0.9090925000000002,
0.32,0.1,0.1,0.9089837499999999,
0.34,0.1,0.1,0.9090675000000001,
0.36,0.1,0.1,0.90920625,
0.38,0.1,0.1,0.90911,
0.4,0.1,0.1,0.90898,
0.42,0.1,0.1,0.9087975,
0.44,0.1,0.1,0.90925875,
0.46,0.1,0.1,0.90943625,
0.48,0.1,0.1,0.9091287499999998,
0.5,0.1,0.1,0.909115,
0.52,0.1,0.1,0.90902,
0.54,0.1,0.1,0.909095,
0.56,0.1,0.1,0.9089275000000001,
0.58,0.1,0.1,0.9089025000000001,
0.6,0.1,0.1,0.9086100000000001,
0.62,0.1,0.1,0.90941875,
0.64,0.1,0.1,0.909095,
0.66,0.1,0.1,0.908865,
0.68,0.1,0.1,0.9089925,
0.7000000000000001,0.1,0.1,0.90873125,
0.72,0.1,0.1,0.9086175,
0.74,0.1,0.1,0.9094562500000001,
0.76,0.1,0.1,0.9086637500000001,
0.78,0.1,0.1,0.908575,
0.8,0.1,0.1,0.9083775,
0.8200000000000001,0.1,0.1,0.9092775000000001,
0.84,0.1,0.1,0.90924375,
0.86,0.1,0.1,0.90926625,
0.88,0.1,0.1,0.9092875,
0.9,0.1,0.1,0.90937875,
0.92,0.1,0.1,0.9094875,
0.9400000000000001,0.1,0.1,0.90897875,
0.96,0.1,0.1,0.9094599999999999,
0.98,0.1,0.1,0.9095512500000001,
1.0,0.1,0.1,0.909265,
0.0,0.3,0.1,0.0,0.00013704245429237128
0.02,0.3,0.1,0.1564825,0.25236634596953145
0.04,0.3,0.1,0.5359112500000001,0.6244942091060129
0.06,0.3,0.1,0.6440825000000001,0.7494236071515976
0.08,0.3,0.1,0.6939987500000001,0.8119650259955601
0.1,0.3,0.1,0.72055625,
0.12,0.3,0.1,0.7382499999999999,
0.14,0.3,0.1,0.7475575000000001,
0.16,0.3,0.1,0.7547112500000001,
0.18,0.3,0.1,0.75921,
0.2,0.3,0.1,0.7624825000000002,
0.22,0.3,0.1,0.7646912499999999,
0.24,0.3,0.1,0.765975,
0.26,0.3,0.1,0.76697125,
0.28,0.3,0.1,0.7683149999999999,
0.3,0.3,0.1,0.7679425000000001,
0.32,0.3,0.1,0.7678875,
0.34,0.3,0.1,0.7685825,
0.36,0.3,0.1,0.7684912500000002,
0.38,0.3,0.1,0.76895875,
0.4,0.3,0.1,0.768685,
0.42,0.3,0.1,0.7691825,
0.44,0.3,0.1,0.7689225000000001,
0.46,0.3,0.1,0.7687800000000001,
0.48,0.3,0.1,0.76955875,
0.5,0.3,0.1,0.7689125,
0.52,0.3,0.1,0.7690925000000002,
0.54,0.3,0.1,0.76902625,
0.56,0.3,0.1,0.76975375,
0.58,0.3,0.1,0.7696225000000001,
0.6,0.3,0.1,0.7691900000000002,
0.62,0.3,0.1,0.7689750000000001,
0.64,0.3,0.1,0.7696062499999999,
0.66,0.3,0.1,0.7696324999999998,
0.68,0.3,0.1,0.7697737500000001,
0.7000000000000001,0.3,0.1,0.76942375,
0.72,0.3,0.1,0.7696500000000001,
0.74,0.3,0.1,0.76924125,
0.76,0.3,0.1,0.7694387500000001,
0.78,0.3,0.1,0.769225,
0.8,0.3,0.1,0.7687425,
0.8200000000000001,0.3,0.1,0.7689387500000001,
0.84,0.3,0.1,0.76913625,
0.86,0.3,0.1,0.7684725,
0.88,0.3,0.1,0.76918125,
0.9,0.3,0.1,0.76959,
0.92,0.3,0.1,0.769045,
0.9400000000000001,0.3,0.1,0.7683825,
0.96,0.3,0.1,0.76964,
0.98,0.3,0.1,0.7697075,
1.0,0.3,0.1,0.76934625,
0.0,0.5,0.1,0.0,6.22953395470723e-05
0.02,0.5,0.1,0.0,0.0006832766262205517
0.04,0.5,0.1,0.2801375,0.3758001500035246
0.06,0.5,0.1,0.45923375,0.5829765552743805
0.08,0.5,0.1,0.53924875,0.6869498166834632
0.1,0.5,0.1,0.5830025,
0.12,0.5,0.1,0.61019375,
0.14,0.5,0.1,0.6274375,
0.16,0.5,0.1,0.6388174999999999,
0.18,0.5,0.1,0.64677625,
0.2,0.5,0.1,0.65219875,
0.22,0.5,0.1,0.6565949999999999,
0.24,0.5,0.1,0.6594487500000001,
0.26,0.5,0.1,0.66109375,
0.28,0.5,0.1,0.6624350000000001,
0.3,0.5,0.1,0.66409875,
0.32,0.5,0.1,0.6652925000000001,
0.34,0.5,0.1,0.6656524999999999,
0.36,0.5,0.1,0.6658212499999999,
0.38,0.5,0.1,0.66642375,
0.4,0.5,0.1,0.6663449999999999,
0.42,0.5,0.1,0.6660675,
0.44,0.5,0.1,0.66616875,
0.46,0.5,0.1,0.6665200000000001,
0.48,0.5,0.1,0.666515,
0.5,0.5,0.1,0.6667250000000001,
0.52,0.5,0.1,0.66624625,
0.54,0.5,0.1,0.66663,
0.56,0.5,0.1,0.6666712499999999,
0.58,0.5,0.1,0.6662750000000002,
0.6,0.5,0.1,0.6661137500000001,
0.62,0.5,0.1,0.66653875,
0.64,0.5,0.1,0.6663375,
0.66,0.5,0.1,0.6667525000000001,
0.68,0.5,0.1,0.66694,
0.7000000000000001,0.5,0.1,0.6668112500000001,
0.72,0.5,0.1,0.66638375,
0.74,0.5,0.1,0.6672775,
0.76,0.5,0.1,0.6667112500000001,
0.78,0.5,0.1,0.6664037500000001,
0.8,0.5,0.1,0.6665887500000001,
0.8200000000000001,0.5,0.1,0.66654125,
0.84,0.5,0.1,0.66673875,
0.86,0.5,0.1,0.66706875,
0.88,0.5,0.1,0.666825,
0.9,0.5,0.1,0.66714,
0.92,0.5,0.1,0.6667225000000001,
0.9400000000000001,0.5,0.1,0.66719125,
0.96,0.5,0.1,0.66670375,
0.98,0.5,0.1,0.667,
1.0,0.5,0.1,0.6669575000000001,
0.0,0.7,0.1,0.0,3.212001216880082e-05
0.02,0.7,0.1,0.0,0.00019747075868608666
0.04,0.7,0.1,0.00373375,0.12883483092997836
0.06,0.7,0.1,0.29918875,0.4170493740165786
0.08,0.7,0.1,0.40920625,0.5622053905795855
0.1,0.7,0.1,0.46994125,
0.12,0.7,0.1,0.5067825,
0.14,0.7,0.1,0.53076875,
0.16,0.7,0.1,0.5472100000000001,
0.18,0.7,0.1,0.55745,
0.2,0.7,0.1,0.5658075,
0.22,0.7,0.1,0.5717075,
0.24,0.7,0.1,0.5764212499999999,
0.26,0.7,0.1,0.57904125,
0.28,0.7,0.1,0.58163375,
0.3,0.7,0.1,0.58298125,
0.32,0.7,0.1,0.58433625,
0.34,0.7,0.1,0.5853674999999999,
0.36,0.7,0.1,0.5861425,
0.38,0.7,0.1,0.58668875,
0.4,0.7,0.1,0.5867175,
0.42,0.7,0.1,0.5876374999999999,
0.44,0.7,0.1,0.5873587499999999,
0.46,0.7,0.1,0.587695,
0.48,0.7,0.1,0.58789625,
0.5,0.7,0.1,0.5882824999999999,
0.52,0.7,0.1,0.5874925000000001,
0.54,0.7,0.1,0.58832375,
0.56,0.7,0.1,0.5880974999999999,
0.58,0.7,0.1,0.5883474999999999,
0.6,0.7,0.1,0.58817,
0.62,0.7,0.1,0.588355,
0.64,0.7,0.1,0.5881574999999999,
0.66,0.7,0.1,0.588315,
0.68,0.7,0.1,0.58773,
0.7000000000000001,0.7,0.1,0.58859875,
0.72,0.7,0.1,0.5882525,
0.74,0.7,0.1,0.58825125,
0.76,0.7,0.1,0.5881725,
0.78,0.7,0.1,0.58854,
0.8,0.7,0.1,0.5883825,
0.8200000000000001,0.7,0.1,0.5877325,
0.84,0.7,0.1,0.58866,
0.86,0.7,0.1,0.5880537499999999,
0.88,0.7,0.1,0.5882299999999999,
0.9,0.7,0.1,0.58836125,
0.92,0.7,0.1,0.5883925,
0.9400000000000001,0.7,0.1,0.5880475,
0.96,0.7,0.1,0.58863625,
0.98,0.7,0.1,0.58779875,
1.0,0.7,0.1,0.58836875,
0.0,0.9,0.1,0.0,5.037128706251813e-05
0.02,0.9,0.1,0.0,0.0001189168418086148
0.04,0.9,0.1,0.0,0.0006920913011213539
0.06,0.9,0.1,0.16063499999999997,0.25179304728174257
0.08,0.9,0.1,0.30193375,0.4377373419033698
0.1,0.9,0.1,0.375255,
0.12,0.9,0.1,0.42216375,
0.14,0.9,0.1,0.45180375000000006,
0.16,0.9,0.1,0.472575,
0.18,0.9,0.1,0.4862475,
0.2,0.9,0.1,0.496795,
0.22,0.9,0.1,0.50397625,
0.24,0.9,0.1,0.50914625,
0.26,0.9,0.1,0.513655,
0.28,0.9,0.1,0.516845,
0.3,0.9,0.1,0.51875,
0.32,0.9,0.1,0.5208575,
0.34,0.9,0.1,0.52189875,
0.36,0.9,0.1,0.52314,
0.38,0.9,0.1,0.523665,
0.4,0.9,0.1,0.52424125,
0.42,0.9,0.1,0.52474125,
0.44,0.9,0.1,0.5251012500000001,
0.46,0.9,0.1,0.5253325,
0.48,0.9,0.1,0.5253875,
0.5,0.9,0.1,0.526015,
0.52,0.9,0.1,0.5259550000000001,
0.54,0.9,0.1,0.526115,
0.56,0.9,0.1,0.52611125,
0.58,0.9,0.1,0.52602125,
0.6,0.9,0.1,0.5261175,
0.62,0.9,0.1,0.526195,
0.64,0.9,0.1,0.5259525,
0.66,0.9,0.1,0.52629625,
0.68,0.9,0.1,0.526335,
0.7000000000000001,0.9,0.1,0.52628375,
0.72,0.9,0.1,0.52641125,
0.74,0.9,0.1,0.52632625,
0.76,0.9,0.1,0.5260462499999999,
0.78,0.9,0.1,0.5262825,
0.8,0.9,0.1,0.5262362500000001,
0.8200000000000001,0.9,0.1,0.5260837500000001,
0.84,0.9,0.1,0.5264062500000001,
0.86,0.9,0.1,0.52628875,
0.88,0.9,0.1,0.5263625000000001,
0.9,0.9,0.1,0.526135,
0.92,0.9,0.1,0.52634,
0.9400000000000001,0.9,0.1,0.5264225,
0.96,0.9,0.1,0.52617625,
0.98,0.9,0.1,0.5261675,
1.0,0.9,0.1,0.52638875,
0.0,0.1,0.2,0.0,0.00045749845934282206
0.02,0.1,0.2,0.71221375,0.7492946047412476
0.04,0.1,0.2,0.8308,0.8745597370094604
0.06,0.1,0.2,0.868125,0.916351925483186
0.08,0.1,0.2,0.88479625,0.9372525234933189
0.1,0.1,0.2,0.89373875,
0.12,0.1,0.2,0.8998075,
0.14,0.1,0.2,0.9031,
0.16,0.1,0.2,0.9045775,
0.18,0.1,0.2,0.9066925,
0.2,0.1,0.2,0.90737375,
0.22,0.1,0.2,0.90803125,
0.24,0.1,0.2,0.9078450000000001,
0.26,0.1,0.2,0.9091225000000001,
0.28,0.1,0.2,0.908935,
0.3,0.1,0.2,0.9086375,
0.32,0.1,0.2,0.9090587500000001,
0.34,0.1,0.2,0.9083662499999999,
0.36,0.1,0.2,0.9093099999999998,
0.38,0.1,0.2,0.9090837500000001,
0.4,0.1,0.2,0.9092387500000001,
0.42,0.1,0.2,0.90858125,
0.44,0.1,0.2,0.9090175,
0.46,0.1,0.2,0.90918375,
0.48,0.1,0.2,0.9093187500000001,
0.5,0.1,0.2,0.9092675,
0.52,0.1,0.2,0.90939375,
0.54,0.1,0.2,0.90868875,
0.56,0.1,0.2,0.9090375,
0.58,0.1,0.2,0.9089250000000001,
0.6,0.1,0.2,0.9092725,
0.62,0.1,0.2,0.9093925,
0.64,0.1,0.2,0.90939625,
0.66,0.1,0.2,0.909015,
0.68,0.1,0.2,0.9087274999999999,
0.7000000000000001,0.1,0.2,0.90911,
0.72,0.1,0.2,0.90912625,
0.74,0.1,0.2,0.9091825,
0.76,0.1,0.2,0.90926875,
0.78,0.1,0.2,0.90876,
0.8,0.1,0.2,0.909245,
0.8200000000000001,0.1,0.2,0.9089262499999999,
0.84,0.1,0.2,0.9088625,
0.86,0.1,0.2,0.9091787500000001,
0.88,0.1,0.2,0.90937,
0.9,0.1,0.2,0.9087725,
0.92,0.1,0.2,0.9095062500000001,
0.9400000000000001,0.1,0.2,0.9090137500000001,
0.96,0.1,0.2,0.9086574999999999,
0.98,0.1,0.2,0.9094137500000001,
1.0,0.1,0.2,0.90899,
0.0,0.3,0.2,0.0,0.0001344984380000564
0.02,0.3,0.2,0.171755,0.2524295616016634
0.04,0.3,0.2,0.53504125,0.6244872283620859
0.06,0.3,0.2,0.6430324999999999,0.7494235474936818
0.08,0.3,0.2,0.69419375,0.8119650265998714
0.1,0.3,0.2,0.7215,
0.12,0.3,0.2,0.7373175000000001,
0.14,0.3,0.2,0.7473162500000001,
0.16,0.3,0.2,0.7550075,
0.18,0.3,0.2,0.7586700000000001,
0.2,0.3,0.2,0.7623975000000001,
0.22,0.3,0.2,0.7647700000000001,
0.24,0.3,0.2,0.7657075,
0.26,0.3,0.2,0.7664775,
0.28,0.3,0.2,0.76754375,
0.3,0.3,0.2,0.7674375000000001,
0.32,0.3,0.2,0.7690662500000001,
0.34,0.3,0.2,0.76936125,
0.36,0.3,0.2,0.76890125,
0.38,0.3,0.2,0.76908875,
0.4,0.3,0.2,0.7689900000000001,
0.42,0.3,0.2,0.769075,
0.44,0.3,0.2,0.76948375,
0.46,0.3,0.2,0.76918,
0.48,0.3,0.2,0.7689112499999999,
0.5,0.3,0.2,0.7690375,
0.52,0.3,0.2,0.7697187500000001,
0.54,0.3,0.2,0.7689175,
0.56,0.3,0.2,0.7693975000000001,
0.58,0.3,0.2,0.76986375,
0.6,0.3,0.2,0.76978875,
0.62,0.3,0.2,0.76929125,
0.64,0.3,0.2,0.7692025000000001,
0.66,0.3,0.2,0.7692362500000001,
0.68,0.3,0.2,0.7697462500000001,
0.7000000000000001,0.3,0.2,0.7694487500000001,
0.72,0.3,0.2,0.769245,
0.74,0.3,0.2,0.76924375,
0.76,0.3,0.2,0.7693599999999999,
0.78,0.3,0.2,0.7690725,
0.8,0.3,0.2,0.769255,
0.8200000000000001,0.3,0.2,0.7693712500000001,
0.84,0.3,0.2,0.76936375,
0.86,0.3,0.2,0.76896875,
0.88,0.3,0.2,0.76884875,
0.9,0.3,0.2,0.7697687500000001,
0.92,0.3,0.2,0.7697287500000001,
0.9400000000000001,0.3,0.2,0.76936,
0.96,0.3,0.2,0.76973875,
0.98,0.3,0.2,0.76930375,
1.0,0.3,0.2,0.76966375,
0.0,0.5,0.2,0.0,5.988493979395552e-05
0.02,0.5,0.2,0.0,0.0006730012856199298
0.04,0.5,0.2,0.27943125,0.37580065864220424
0.06,0.5,0.2,0.46063625,0.5829744037878856
0.08,0.5,0.2,0.538795,0.6869498001058671
0.1,0.5,0.2,0.58443875,
0.12,0.5,0.2,0.60995375,
0.14,0.5,0.2,0.6273875,
0.16,0.5,0.2,0.6388987500000001,
0.18,0.5,0.2,0.6472425000000002,
0.2,0.5,0.2,0.6525437500000001,
0.22,0.5,0.2,0.65663875,
0.24,0.5,0.2,0.6593225000000001,
0.26,0.5,0.2,0.6618812500000001,
0.28,0.5,0.2,0.66362,
0.3,0.5,0.2,0.66425625,
0.32,0.5,0.2,0.6647025,
0.34,0.5,0.2,0.6655225000000001,
0.36,0.5,0.2,0.66609125,
0.38,0.5,0.2,0.666165,
0.4,0.5,0.2,0.66644625,
0.42,0.5,0.2,0.6660987500000001,
0.44,0.5,0.2,0.6663250000000001,
0.46,0.5,0.2,0.6664825000000001,
0.48,0.5,0.2,0.6662475000000001,
0.5,0.5,0.2,0.6663625000000001,
0.52,0.5,0.2,0.6666862499999999,
0.54,0.5,0.2,0.6664850000000001,
0.56,0.5,0.2,0.6673075,
0.58,0.5,0.2,0.6665712500000001,
0.6,0.5,0.2,0.6665500000000002,
0.62,0.5,0.2,0.6666500000000001,
0.64,0.5,0.2,0.6667662500000001,
0.66,0.5,0.2,0.6675375,
0.68,0.5,0.2,0.66680125,
0.7000000000000001,0.5,0.2,0.66713875,
0.72,0.5,0.2,0.6666825,
0.74,0.5,0.2,0.6665675000000002,
0.76,0.5,0.2,0.66641625,
0.78,0.5,0.2,0.66683375,
0.8,0.5,0.2,0.6664862500000001,
0.8200000000000001,0.5,0.2,0.66686375,
0.84,0.5,0.2,0.66650125,
0.86,0.5,0.2,0.66687625,
0.88,0.5,0.2,0.66694,
0.9,0.5,0.2,0.6663537500000001,
0.92,0.5,0.2,0.6671775,
0.9400000000000001,0.5,0.2,0.6665087500000001,
0.96,0.5,0.2,0.666875,
0.98,0.5,0.2,0.6666,
1.0,0.5,0.2,0.66656125,
