Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.72,0.9,0.05,0.52218875,
0.74,0.9,0.05,0.52259375,
0.76,0.9,0.05,0.5227725,
0.78,0.9,0.05,0.52359875,
0.8,0.9,0.05,0.52369625,
0.8200000000000001,0.9,0.05,0.5241525,
0.84,0.9,0.05,0.52448125,
0.86,0.9,0.05,0.52451625,
0.88,0.9,0.05,0.5248625,
0.9,0.9,0.05,0.5249900000000001,
0.92,0.9,0.05,0.5251775,
0.9400000000000001,0.9,0.05,0.52517625,
0.96,0.9,0.05,0.525475,
0.98,0.9,0.05,0.5254975,
1.0,0.9,0.05,0.5256175000000001,
0.0,0.1,0.1,0.0,0.00047680775383761315
0.02,0.1,0.1,0.4560575,0.5017059659181033
0.04,0.1,0.1,0.6991812500000001,0.737106573311814
0.06,0.1,0.1,0.7811162500000001,0.8210063636521602
0.08,0.1,0.1,0.8244900000000002,0.8642046091725611
0.1,0.1,0.1,0.8467587499999999,0.890571471943005
0.12,0.1,0.1,0.8622787500000001,
0.14,0.1,0.1,0.8732075,
0.16,0.1,0.1,0.8809225,
0.18,0.1,0.1,0.8858487500000001,
0.2,0.1,0.1,0.891045,
0.22,0.1,0.1,0.8940300000000001,
0.24,0.1,0.1,0.8972687500000001,
0.26,0.1,0.1,0.8987612500000001,
0.28,0.1,0.1,0.90144375,
0.3,0.1,0.1,0.9025750000000001,
0.32,0.1,0.1,0.9035475,
0.34,0.1,0.1,0.9051049999999999,
0.36,0.1,0.1,0.90532625,
0.38,0.1,0.1,0.90617625,
0.4,0.1,0.1,0.9061037500000001,
0.42,0.1,0.1,0.9069262499999999,
0.44,0.1,0.1,0.90713125,
0.46,0.1,0.1,0.9079537500000001,
0.48,0.1,0.1,0.90820875,
0.5,0.1,0.1,0.9073574999999999,
0.52,0.1,0.1,0.908025,
0.54,0.1,0.1,0.9082400000000002,
0.56,0.1,0.1,0.9084362500000001,
0.58,0.1,0.1,0.9084562500000001,
0.6,0.1,0.1,0.9087000000000001,
0.62,0.1,0.1,0.9084300000000001,
0.64,0.1,0.1,0.9085612500000001,
0.66,0.1,0.1,0.90885375,
0.68,0.1,0.1,0.9082950000000001,
