Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.36,0.5,0.05,0.6610925000000001,
0.38,0.5,0.05,0.6612275,
0.4,0.5,0.05,0.6625475000000001,
0.42,0.5,0.05,0.6635491666666666,
0.44,0.5,0.05,0.6640991666666668,
0.46,0.5,0.05,0.6644166666666667,
0.48,0.5,0.05,0.6645275,
0.5,0.5,0.05,0.6647575,
0.52,0.5,0.05,0.6655183333333333,
0.54,0.5,0.05,0.6653616666666667,
0.56,0.5,0.05,0.66573,
0.58,0.5,0.05,0.6659808333333334,
0.6,0.5,0.05,0.6656916666666666,
0.62,0.5,0.05,0.6662458333333333,
0.64,0.5,0.05,0.6665133333333333,
0.66,0.5,0.05,0.6664316666666668,
0.68,0.5,0.05,0.6664491666666668,
0.7000000000000001,0.5,0.05,0.6664508333333333,
0.72,0.5,0.05,0.6666141666666667,
0.74,0.5,0.05,0.6663466666666666,
0.76,0.5,0.05,0.6665783333333333,
0.78,0.5,0.05,0.6659533333333333,
0.8,0.5,0.05,0.6664033333333333,
0.8200000000000001,0.5,0.05,0.6660341666666666,
0.84,0.5,0.05,0.6664225,
0.86,0.5,0.05,0.6664183333333333,
0.88,0.5,0.05,0.6669325,
0.9,0.5,0.05,0.6658475,
0.92,0.5,0.05,0.6669108333333332,
0.9400000000000001,0.5,0.05,0.6660825,
0.96,0.5,0.05,0.6668891666666668,
0.98,0.5,0.05,0.6667175000000001,
1.0,0.5,0.05,0.6667683333333333,
0.0,0.7,0.05,0.0,3.190945111248673e-05
0.02,0.7,0.05,0.0,8.702940874128233e-05
0.04,0.7,0.05,0.0,0.0009481605917491798
0.06,0.7,0.05,0.1888875,0.2570728175538299
0.08,0.7,0.05,0.31916000000000005,0.4297555864042851
0.1,0.7,0.05,0.39568666666666674,
0.12,0.7,0.05,0.4469625,
0.14,0.7,0.05,0.48158833333333334,
0.16,0.7,0.05,0.5056716666666666,
0.18,0.7,0.05,0.5235366666666667,
0.2,0.7,0.05,0.537405,
0.22,0.7,0.05,0.5472308333333333,
0.24,0.7,0.05,0.5554916666666667,
0.26,0.7,0.05,0.5614525,
0.28,0.7,0.05,0.5663708333333334,
0.3,0.7,0.05,0.5704941666666667,
0.32,0.7,0.05,0.5740033333333333,
0.34,0.7,0.05,0.5762616666666667,
0.36,0.7,0.05,0.5780241666666667,
0.38,0.7,0.05,0.580045,
0.4,0.7,0.05,0.5815266666666666,
0.42,0.7,0.05,0.5827108333333334,
0.44,0.7,0.05,0.5836633333333334,
0.46,0.7,0.05,0.5843575,
0.48,0.7,0.05,0.5850625,
0.5,0.7,0.05,0.5858866666666667,
0.52,0.7,0.05,0.5860116666666667,
0.54,0.7,0.05,0.5862116666666667,
0.56,0.7,0.05,0.5864916666666666,
0.58,0.7,0.05,0.5870258333333334,
0.6,0.7,0.05,0.5869599999999999,
0.62,0.7,0.05,0.5871291666666667,
0.64,0.7,0.05,0.58743,
0.66,0.7,0.05,0.587385,
0.68,0.7,0.05,0.5876841666666667,
0.7000000000000001,0.7,0.05,0.5877983333333333,
0.72,0.7,0.05,0.587835,
0.74,0.7,0.05,0.5876358333333334,
0.76,0.7,0.05,0.58787,
0.78,0.7,0.05,0.5881475,
0.8,0.7,0.05,0.5879366666666667,
0.8200000000000001,0.7,0.05,0.5880875,
0.84,0.7,0.05,0.5879316666666666,
0.86,0.7,0.05,0.5879941666666667,
0.88,0.7,0.05,0.5877083333333333,
0.9,0.7,0.05,0.5883483333333334,
0.92,0.7,0.05,0.5881466666666667,
0.9400000000000001,0.7,0.05,0.58826,
0.96,0.7,0.05,0.5882633333333334,
0.98,0.7,0.05,0.5881991666666667,
1.0,0.7,0.05,0.5879491666666666,
0.0,0.9,0.05,0.0,5.128308256806755e-05
0.02,0.9,0.05,0.0,4.6769432669962614e-05
0.04,0.9,0.05,0.0,0.0001954103406491287
0.06,0.9,0.05,0.042005,0.06971946477905666
0.08,0.9,0.05,0.19927583333333332,0.2810337566516964
0.1,0.9,0.05,0.2936108333333333,
0.12,0.9,0.05,0.35491666666666666,
0.14,0.9,0.05,0.39537916666666667,
0.16,0.9,0.05,0.42513083333333335,
0.18,0.9,0.05,0.44701250000000003,
0.2,0.9,0.05,0.4643266666666666,
0.22,0.9,0.05,0.47602249999999996,
0.24,0.9,0.05,0.4854941666666667,
0.26,0.9,0.05,0.4929358333333333,
0.28,0.9,0.05,0.4991733333333333,
0.3,0.9,0.05,0.504085,
0.32,0.9,0.05,0.5078499999999999,
0.34,0.9,0.05,0.5110425,
0.36,0.9,0.05,0.5133133333333333,
0.38,0.9,0.05,0.5155124999999999,
0.4,0.9,0.05,0.5174500000000001,
0.42,0.9,0.05,0.5186008333333334,
0.44,0.9,0.05,0.5199241666666666,
0.46,0.9,0.05,0.5208416666666666,
0.48,0.9,0.05,0.5217758333333333,
0.5,0.9,0.05,0.5224883333333333,
0.52,0.9,0.05,0.5229600000000001,
0.54,0.9,0.05,0.5236283333333334,
0.56,0.9,0.05,0.5238916666666666,
0.58,0.9,0.05,0.5241483333333333,
0.6,0.9,0.05,0.5246375000000001,
0.62,0.9,0.05,0.52498,
0.64,0.9,0.05,0.5250533333333333,
0.66,0.9,0.05,0.5252708333333334,
0.68,0.9,0.05,0.5254766666666666,
0.7000000000000001,0.9,0.05,0.52555,
0.72,0.9,0.05,0.5257575,
0.74,0.9,0.05,0.5258916666666668,
0.76,0.9,0.05,0.52573,
0.78,0.9,0.05,0.5259341666666667,
0.8,0.9,0.05,0.5260566666666666,
0.8200000000000001,0.9,0.05,0.52595,
0.84,0.9,0.05,0.5261266666666667,
0.86,0.9,0.05,0.5260983333333333,
0.88,0.9,0.05,0.5260975000000001,
0.9,0.9,0.05,0.5261833333333334,
0.92,0.9,0.05,0.52626,
0.9400000000000001,0.9,0.05,0.5261516666666667,
0.96,0.9,0.05,0.5263608333333333,
0.98,0.9,0.05,0.5261324999999999,
1.0,0.9,0.05,0.5262525,
0.0,0.1,0.1,0.0,0.0004749296260585267
0.02,0.1,0.1,0.6276741666666666,0.6638700021837604
0.04,0.1,0.1,0.7860050000000001,0.8280142532049511
0.06,0.1,0.1,0.8393716666666665,0.8843688393209248
0.08,0.1,0.1,0.865155,
0.1,0.1,0.1,0.8798283333333334,
0.12,0.1,0.1,0.8879108333333333,
0.14,0.1,0.1,0.8938375000000001,
0.16,0.1,0.1,0.898235,
0.18,0.1,0.1,0.9010833333333332,
0.2,0.1,0.1,0.9031266666666667,
0.22,0.1,0.1,0.9047716666666668,
0.24,0.1,0.1,0.9058641666666667,
0.26,0.1,0.1,0.9068050000000001,
0.28,0.1,0.1,0.9070333333333334,
0.3,0.1,0.1,0.9079091666666668,
0.32,0.1,0.1,0.90762,
0.34,0.1,0.1,0.9082316666666667,
0.36,0.1,0.1,0.9090016666666668,
0.38,0.1,0.1,0.9085083333333333,
0.4,0.1,0.1,0.9087216666666668,
0.42,0.1,0.1,0.9090191666666666,
0.44,0.1,0.1,0.9090333333333334,
0.46,0.1,0.1,0.9089416666666665,
0.48,0.1,0.1,0.9085183333333333,
0.5,0.1,0.1,0.9097766666666667,
0.52,0.1,0.1,0.9094241666666667,
0.54,0.1,0.1,0.9089099999999999,
0.56,0.1,0.1,0.9090458333333333,
0.58,0.1,0.1,0.9091466666666668,
0.6,0.1,0.1,0.9089166666666667,
0.62,0.1,0.1,0.909015,
0.64,0.1,0.1,0.9089233333333333,
0.66,0.1,0.1,0.9090583333333333,
0.68,0.1,0.1,0.9087341666666667,
0.7000000000000001,0.1,0.1,0.9085166666666666,
0.72,0.1,0.1,0.9092124999999999,
0.74,0.1,0.1,0.9089441666666667,
0.76,0.1,0.1,0.9089533333333333,
0.78,0.1,0.1,0.9091066666666667,
0.8,0.1,0.1,0.9089275000000001,
0.8200000000000001,0.1,0.1,0.9094758333333334,
0.84,0.1,0.1,0.9094374999999999,
0.86,0.1,0.1,0.9086875000000001,
0.88,0.1,0.1,0.9092625,
0.9,0.1,0.1,0.9090950000000001,
0.92,0.1,0.1,0.9088941666666667,
0.9400000000000001,0.1,0.1,0.9089050000000001,
0.96,0.1,0.1,0.9088274999999999,
0.98,0.1,0.1,0.9094133333333333,
1.0,0.1,0.1,0.9091441666666665,
0.0,0.3,0.1,0.0,0.00013894530631631546
0.02,0.3,0.1,0.0,0.07120864732518559
0.04,0.3,0.1,0.4315683333333334,0.5062821670630716
0.06,0.3,0.1,0.5715783333333334,0.6638806316490179
0.08,0.3,0.1,0.6414624999999999,
0.1,0.3,0.1,0.6804425000000001,
0.12,0.3,0.1,0.7054058333333333,
0.14,0.3,0.1,0.723365,
0.16,0.3,0.1,0.7343283333333334,
0.18,0.3,0.1,0.7431475000000001,
0.2,0.3,0.1,0.7488583333333334,
0.22,0.3,0.1,0.7534841666666668,
0.24,0.3,0.1,0.75824,
0.26,0.3,0.1,0.7603449999999999,
0.28,0.3,0.1,0.7621166666666668,
0.3,0.3,0.1,0.7632158333333333,
0.32,0.3,0.1,0.7646841666666667,
0.34,0.3,0.1,0.766125,
0.36,0.3,0.1,0.76668,
0.38,0.3,0.1,0.76739,
0.4,0.3,0.1,0.767465,
0.42,0.3,0.1,0.7678633333333333,
0.44,0.3,0.1,0.7682058333333334,
0.46,0.3,0.1,0.7681008333333333,
0.48,0.3,0.1,0.7684783333333334,
0.5,0.3,0.1,0.769175,
0.52,0.3,0.1,0.7690899999999999,
0.54,0.3,0.1,0.7688900000000001,
0.56,0.3,0.1,0.7686958333333334,
0.58,0.3,0.1,0.7688258333333333,
0.6,0.3,0.1,0.7695258333333334,
0.62,0.3,0.1,0.7691450000000001,
0.64,0.3,0.1,0.7690025,
0.66,0.3,0.1,0.7691749999999999,
0.68,0.3,0.1,0.7690600000000001,
0.7000000000000001,0.3,0.1,0.7688916666666666,
0.72,0.3,0.1,0.769755,
0.74,0.3,0.1,0.7692208333333334,
0.76,0.3,0.1,0.7693533333333332,
0.78,0.3,0.1,0.7692341666666667,
0.8,0.3,0.1,0.7693141666666667,
0.8200000000000001,0.3,0.1,0.7694533333333333,
0.84,0.3,0.1,0.7693816666666666,
0.86,0.3,0.1,0.769485,
0.88,0.3,0.1,0.7691149999999999,
0.9,0.3,0.1,0.7695008333333334,
0.92,0.3,0.1,0.7695458333333334,
0.9400000000000001,0.3,0.1,0.7696416666666667,
0.96,0.3,0.1,0.76925,
0.98,0.3,0.1,0.7688633333333332,
1.0,0.3,0.1,0.7695708333333334,
0.0,0.5,0.1,0.0,6.0585467668634474e-05
0.02,0.5,0.1,0.0,0.0002463458916085996
0.04,0.5,0.1,0.15003083333333334,0.2093238415322331
0.06,0.5,0.1,0.35725,0.4551584378729173
0.08,0.5,0.1,0.4623,0.5843168900468875
0.1,0.5,0.1,0.5225958333333334,
0.12,0.5,0.1,0.5611916666666666,
0.14,0.5,0.1,0.5888191666666667,
0.16,0.5,0.1,0.60722,
0.18,0.5,0.1,0.621585,
0.2,0.5,0.1,0.6304508333333334,
0.22,0.5,0.1,0.6380841666666667,
0.24,0.5,0.1,0.6438941666666668,
0.26,0.5,0.1,0.6490841666666666,
0.28,0.5,0.1,0.6528416666666667,
0.3,0.5,0.1,0.6553166666666667,
0.32,0.5,0.1,0.657735,
0.34,0.5,0.1,0.6593324999999999,
0.36,0.5,0.1,0.66037,
0.38,0.5,0.1,0.6614291666666666,
0.4,0.5,0.1,0.6626166666666667,
0.42,0.5,0.1,0.6633175,
0.44,0.5,0.1,0.6643000000000001,
0.46,0.5,0.1,0.6647391666666667,
0.48,0.5,0.1,0.6648041666666668,
0.5,0.5,0.1,0.6645400000000001,
0.52,0.5,0.1,0.6657958333333334,
0.54,0.5,0.1,0.6653041666666667,
0.56,0.5,0.1,0.6658833333333334,
0.58,0.5,0.1,0.6662083333333332,
0.6,0.5,0.1,0.6658783333333333,
0.62,0.5,0.1,0.665905,
0.64,0.5,0.1,0.6662824999999999,
0.66,0.5,0.1,0.6662916666666666,
0.68,0.5,0.1,0.6662950000000001,
0.7000000000000001,0.5,0.1,0.6665308333333334,
0.72,0.5,0.1,0.6667258333333334,
0.74,0.5,0.1,0.6664308333333334,
0.76,0.5,0.1,0.666575,
0.78,0.5,0.1,0.666325,
0.8,0.5,0.1,0.66657,
0.8200000000000001,0.5,0.1,0.6664358333333333,
0.84,0.5,0.1,0.6659841666666666,
0.86,0.5,0.1,0.6666033333333334,
0.88,0.5,0.1,0.6666891666666666,
0.9,0.5,0.1,0.6664058333333333,
0.92,0.5,0.1,0.6669516666666666,
0.9400000000000001,0.5,0.1,0.6668316666666666,
0.96,0.5,0.1,0.6663941666666667,
0.98,0.5,0.1,0.6669508333333334,
1.0,0.5,0.1,0.6664216666666667,
0.0,0.7,0.1,0.0,3.395166170360352e-05
0.02,0.7,0.1,0.0,8.806662653270248e-05
0.04,0.7,0.1,0.0,0.0009478221194007694
0.06,0.7,0.1,0.18545166666666668,0.2570733692639741
0.08,0.7,0.1,0.3170933333333334,0.42975558100067807
0.1,0.7,0.1,0.39672083333333336,
0.12,0.7,0.1,0.44673,
0.14,0.7,0.1,0.48071666666666674,
0.16,0.7,0.1,0.5061883333333334,
0.18,0.7,0.1,0.5240158333333333,
0.2,0.7,0.1,0.5371133333333333,
0.22,0.7,0.1,0.547505,
0.24,0.7,0.1,0.5557616666666667,
0.26,0.7,0.1,0.562125,
0.28,0.7,0.1,0.5661758333333333,
0.3,0.7,0.1,0.5701533333333333,
0.32,0.7,0.1,0.57376,
0.34,0.7,0.1,0.5764033333333334,
0.36,0.7,0.1,0.5786275000000001,
0.38,0.7,0.1,0.5801025,
0.4,0.7,0.1,0.5817258333333334,
0.42,0.7,0.1,0.5828275,
0.44,0.7,0.1,0.58325,
0.46,0.7,0.1,0.5841625,
0.48,0.7,0.1,0.58521,
0.5,0.7,0.1,0.5855825,
0.52,0.7,0.1,0.5858316666666668,
0.54,0.7,0.1,0.5865250000000001,
0.56,0.7,0.1,0.5869008333333333,
0.58,0.7,0.1,0.5867366666666666,
0.6,0.7,0.1,0.5874475,
0.62,0.7,0.1,0.58744,
0.64,0.7,0.1,0.5874241666666666,
0.66,0.7,0.1,0.5877666666666667,
0.68,0.7,0.1,0.5878783333333333,
0.7000000000000001,0.7,0.1,0.5872958333333334,
0.72,0.7,0.1,0.5876733333333334,
0.74,0.7,0.1,0.5879108333333334,
0.76,0.7,0.1,0.5883466666666667,
0.78,0.7,0.1,0.5877841666666667,
0.8,0.7,0.1,0.5881408333333333,
0.8200000000000001,0.7,0.1,0.5885583333333334,
0.84,0.7,0.1,0.5878833333333333,
0.86,0.7,0.1,0.5878133333333334,
0.88,0.7,0.1,0.5879791666666666,
0.9,0.7,0.1,0.5883849999999999,
0.92,0.7,0.1,0.5880783333333334,
0.9400000000000001,0.7,0.1,0.5882083333333334,
0.96,0.7,0.1,0.5881041666666667,
0.98,0.7,0.1,0.58795,
1.0,0.7,0.1,0.5881233333333333,
0.0,0.9,0.1,0.0,4.97734915283614e-05
0.02,0.9,0.1,0.0,4.6950304032831974e-05
0.04,0.9,0.1,0.0,0.00019600559485734596
0.06,0.9,0.1,0.03211083333333334,0.06971986645885486
0.08,0.9,0.1,0.19912749999999999,0.28103377328697715
0.1,0.9,0.1,0.2937883333333333,
0.12,0.9,0.1,0.3545266666666667,
0.14,0.9,0.1,0.3950024999999999,
0.16,0.9,0.1,0.42555166666666666,
0.18,0.9,0.1,0.4468475,
0.2,0.9,0.1,0.46380499999999997,
0.22,0.9,0.1,0.47651999999999994,
0.24,0.9,0.1,0.48574416666666664,
0.26,0.9,0.1,0.49354,
0.28,0.9,0.1,0.4995533333333333,
0.3,0.9,0.1,0.5041533333333333,
0.32,0.9,0.1,0.5079,
0.34,0.9,0.1,0.5109558333333333,
0.36,0.9,0.1,0.5136475,
0.38,0.9,0.1,0.515715,
0.4,0.9,0.1,0.5174558333333333,
0.42,0.9,0.1,0.5189066666666666,
0.44,0.9,0.1,0.51973,
0.46,0.9,0.1,0.5209075,
0.48,0.9,0.1,0.5217025,
0.5,0.9,0.1,0.52256,
0.52,0.9,0.1,0.52319,
0.54,0.9,0.1,0.5238158333333334,
0.56,0.9,0.1,0.5239341666666667,
0.58,0.9,0.1,0.5243358333333333,
0.6,0.9,0.1,0.5247625,
0.62,0.9,0.1,0.5249074999999999,
0.64,0.9,0.1,0.5250016666666667,
0.66,0.9,0.1,0.5251508333333333,
0.68,0.9,0.1,0.5253583333333333,
0.7000000000000001,0.9,0.1,0.52543,
0.72,0.9,0.1,0.5257325,
0.74,0.9,0.1,0.5257908333333333,
0.76,0.9,0.1,0.5257466666666667,
0.78,0.9,0.1,0.5258841666666667,
0.8,0.9,0.1,0.5260666666666667,
0.8200000000000001,0.9,0.1,0.5261041666666667,
0.84,0.9,0.1,0.5259333333333334,
0.86,0.9,0.1,0.52608,
0.88,0.9,0.1,0.5261875,
0.9,0.9,0.1,0.5262308333333334,
0.92,0.9,0.1,0.5261283333333333,
0.9400000000000001,0.9,0.1,0.5263283333333334,
0.96,0.9,0.1,0.5264533333333333,
0.98,0.9,0.1,0.5263075,
1.0,0.9,0.1,0.5259966666666667,
0.0,0.1,0.2,0.0,0.00046452111165299617
0.02,0.1,0.2,0.629225,0.6638408830137605
0.04,0.1,0.2,0.7873008333333334,0.8280143403043657
0.06,0.1,0.2,0.8394725,0.88436882288812
0.08,0.1,0.2,0.8639991666666667,
0.1,0.1,0.2,0.8785916666666667,
0.12,0.1,0.2,0.8882766666666666,
0.14,0.1,0.2,0.8941583333333333,
0.16,0.1,0.2,0.8985175,
0.18,0.1,0.2,0.90101,
0.2,0.1,0.2,0.9037616666666668,
0.22,0.1,0.2,0.9044958333333333,
0.24,0.1,0.2,0.9059666666666666,
0.26,0.1,0.2,0.9068491666666665,
0.28,0.1,0.2,0.9075749999999999,
0.3,0.1,0.2,0.9077891666666668,
0.32,0.1,0.2,0.9078425,
0.34,0.1,0.2,0.9080783333333333,
0.36,0.1,0.2,0.9085341666666666,
0.38,0.1,0.2,0.9084433333333334,
0.4,0.1,0.2,0.9085691666666666,
0.42,0.1,0.2,0.9089425,
0.44,0.1,0.2,0.9088900000000001,
0.46,0.1,0.2,0.9094008333333334,
0.48,0.1,0.2,0.908795,
0.5,0.1,0.2,0.9086566666666667,
0.52,0.1,0.2,0.9089058333333333,
0.54,0.1,0.2,0.9093683333333334,
0.56,0.1,0.2,0.9091066666666666,
0.58,0.1,0.2,0.9086974999999999,
0.6,0.1,0.2,0.9091566666666666,
0.62,0.1,0.2,0.9085691666666668,
0.64,0.1,0.2,0.909335,
0.66,0.1,0.2,0.9091608333333333,
0.68,0.1,0.2,0.9090225000000001,
0.7000000000000001,0.1,0.2,0.9089083333333332,
0.72,0.1,0.2,0.9094583333333333,
0.74,0.1,0.2,0.9091075000000001,
0.76,0.1,0.2,0.9091708333333333,
0.78,0.1,0.2,0.9093683333333334,
0.8,0.1,0.2,0.9088883333333334,
0.8200000000000001,0.1,0.2,0.9094166666666667,
0.84,0.1,0.2,0.9090583333333333,
0.86,0.1,0.2,0.9091674999999999,
0.88,0.1,0.2,0.9091733333333333,
0.9,0.1,0.2,0.9093466666666665,
0.92,0.1,0.2,0.9091,
0.9400000000000001,0.1,0.2,0.9092983333333333,
0.96,0.1,0.2,0.9090508333333334,
0.98,0.1,0.2,0.9090941666666665,
1.0,0.1,0.2,0.9092875,
0.0,0.3,0.2,0.0,0.00013703921135240827
0.02,0.3,0.2,0.008570833333333335,0.07121093381940458
0.04,0.3,0.2,0.43335999999999997,0.5062920403552319
0.06,0.3,0.2,0.5733816666666667,0.6638810114728008
0.08,0.3,0.2,0.64094,
0.1,0.3,0.2,0.6791941666666668,
0.12,0.3,0.2,0.7050908333333333,
0.14,0.3,0.2,0.7221241666666667,
0.16,0.3,0.2,0.734175,
0.18,0.3,0.2,0.7426158333333334,
0.2,0.3,0.2,0.7490125000000001,
0.22,0.3,0.2,0.7531450000000001,
0.24,0.3,0.2,0.7573925,
0.26,0.3,0.2,0.7600625,
0.28,0.3,0.2,0.7617166666666667,
0.3,0.3,0.2,0.7634233333333333,
0.32,0.3,0.2,0.7647508333333333,
0.34,0.3,0.2,0.76618,
0.36,0.3,0.2,0.7659991666666667,
0.38,0.3,0.2,0.7668233333333333,
0.4,0.3,0.2,0.7674483333333335,
0.42,0.3,0.2,0.7680066666666667,
0.44,0.3,0.2,0.7681600000000001,
0.46,0.3,0.2,0.7689858333333334,
0.48,0.3,0.2,0.7682516666666666,
0.5,0.3,0.2,0.7690391666666667,
0.52,0.3,0.2,0.7687375,
0.54,0.3,0.2,0.76897,
0.56,0.3,0.2,0.7686883333333333,
0.58,0.3,0.2,0.76863,
0.6,0.3,0.2,0.7688074999999999,
0.62,0.3,0.2,0.7690941666666666,
0.64,0.3,0.2,0.7687516666666667,
0.66,0.3,0.2,0.7692124999999999,
0.68,0.3,0.2,0.7688366666666667,
0.7000000000000001,0.3,0.2,0.7690183333333335,
0.72,0.3,0.2,0.7690783333333334,
0.74,0.3,0.2,0.7696350000000001,
0.76,0.3,0.2,0.7690424999999999,
0.78,0.3,0.2,0.7693491666666666,
0.8,0.3,0.2,0.7691116666666667,
0.8200000000000001,0.3,0.2,0.7686700000000001,
0.84,0.3,0.2,0.7692908333333334,
0.86,0.3,0.2,0.7697983333333335,
0.88,0.3,0.2,0.7695049999999999,
0.9,0.3,0.2,0.7693483333333333,
0.92,0.3,0.2,0.7698308333333334,
0.9400000000000001,0.3,0.2,0.7689466666666667,
0.96,0.3,0.2,0.7693700000000001,
0.98,0.3,0.2,0.7691608333333333,
1.0,0.3,0.2,0.7692891666666667,
0.0,0.5,0.2,0.0,6.121027854242123e-05
0.02,0.5,0.2,0.0,0.0002475568692006119
0.04,0.5,0.2,0.14922583333333334,0.20932013556727413
0.06,0.5,0.2,0.36052500000000004,0.4551705919755118
0.08,0.5,0.2,0.4623791666666666,0.5843168964139082
0.1,0.5,0.2,0.5231408333333333,
0.12,0.5,0.2,0.5618483333333334,
0.14,0.5,0.2,0.5884558333333333,
0.16,0.5,0.2,0.6069708333333333,
0.18,0.5,0.2,0.6212266666666667,
0.2,0.5,0.2,0.63066,
0.22,0.5,0.2,0.6384025,
0.24,0.5,0.2,0.6441491666666667,
0.26,0.5,0.2,0.6491675000000001,
0.28,0.5,0.2,0.6524458333333334,
0.3,0.5,0.2,0.655,
0.32,0.5,0.2,0.6572066666666666,
