Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.1,0.1,0.1,0.827105,
0.12,0.1,0.1,0.844965,
0.14,0.1,0.1,0.8585225,
0.16,0.1,0.1,0.868475,
0.18,0.1,0.1,0.87629,
0.2,0.1,0.1,0.8822325,
0.22,0.1,0.1,0.8864274999999999,
0.24,0.1,0.1,0.8900675,
0.26,0.1,0.1,0.89341,
0.28,0.1,0.1,0.8958799999999999,
0.3,0.1,0.1,0.8980975000000001,
0.32,0.1,0.1,0.8993000000000001,
0.34,0.1,0.1,0.9012775000000001,
0.36,0.1,0.1,0.90193,
0.38,0.1,0.1,0.90429,
0.4,0.1,0.1,0.9050525000000001,
0.42,0.1,0.1,0.9045449999999999,
0.44,0.1,0.1,0.906165,
0.46,0.1,0.1,0.9065725,
0.48,0.1,0.1,0.906205,
0.5,0.1,0.1,0.9068725000000001,
0.52,0.1,0.1,0.9074599999999999,
0.54,0.1,0.1,0.907475,
0.56,0.1,0.1,0.9078499999999999,
0.58,0.1,0.1,0.908775,
0.6,0.1,0.1,0.9087625,
0.62,0.1,0.1,0.909045,
0.64,0.1,0.1,0.90925,
0.66,0.1,0.1,0.9086650000000001,
0.68,0.1,0.1,0.90876,
0.7000000000000001,0.1,0.1,0.9090825000000001,
0.72,0.1,0.1,0.9087149999999999,
0.74,0.1,0.1,0.9090225000000001,
0.76,0.1,0.1,0.9093625,
0.78,0.1,0.1,0.909345,
0.8,0.1,0.1,0.9091374999999999,
0.8200000000000001,0.1,0.1,0.9092425,
0.84,0.1,0.1,0.9088525,
0.86,0.1,0.1,0.9091874999999999,
0.88,0.1,0.1,0.90852,
0.9,0.1,0.1,0.9088375,
0.92,0.1,0.1,0.9091799999999999,
0.9400000000000001,0.1,0.1,0.9095125000000001,
0.96,0.1,0.1,0.9089449999999999,
0.98,0.1,0.1,0.9089475,
1.0,0.1,0.1,0.9086924999999999,
0.0,0.3,0.1,0.0,0.000138860433360314
0.02,0.3,0.1,0.0006175,0.06355659413394768
0.04,0.3,0.1,0.27570999999999996,0.3265500162135687
0.06,0.3,0.1,0.4177,
0.08,0.3,0.1,0.5024850000000001,
0.1,0.3,0.1,0.5612525,
0.12,0.3,0.1,0.6033274999999999,
0.14,0.3,0.1,0.6352949999999999,
0.16,0.3,0.1,0.6589075,
0.18,0.3,0.1,0.6773925,
0.2,0.3,0.1,0.6922649999999999,
0.22,0.3,0.1,0.7033475,
0.24,0.3,0.1,0.7138175,
0.26,0.3,0.1,0.7214775,
0.28,0.3,0.1,0.7287399999999999,
0.3,0.3,0.1,0.7342025000000001,
0.32,0.3,0.1,0.738165,
0.34,0.3,0.1,0.7424075000000001,
0.36,0.3,0.1,0.74797,
0.38,0.3,0.1,0.7491475,
0.4,0.3,0.1,0.7530800000000001,
0.42,0.3,0.1,0.7540950000000001,
0.44,0.3,0.1,0.75804,
0.46,0.3,0.1,0.75836,
0.48,0.3,0.1,0.7602225000000001,
0.5,0.3,0.1,0.7609275,
0.52,0.3,0.1,0.7620925000000001,
0.54,0.3,0.1,0.7632224999999999,
0.56,0.3,0.1,0.76468,
0.58,0.3,0.1,0.7647399999999999,
0.6,0.3,0.1,0.7656000000000001,
0.62,0.3,0.1,0.7666124999999999,
0.64,0.3,0.1,0.7667025000000001,
0.66,0.3,0.1,0.76678,
0.68,0.3,0.1,0.7677375000000001,
0.7000000000000001,0.3,0.1,0.7675399999999999,
0.72,0.3,0.1,0.7679075000000001,
0.74,0.3,0.1,0.7675,
0.76,0.3,0.1,0.7686625,
0.78,0.3,0.1,0.76857,
0.8,0.3,0.1,0.7678674999999999,
0.8200000000000001,0.3,0.1,0.768695,
0.84,0.3,0.1,0.76926,
0.86,0.3,0.1,0.7685325000000001,
0.88,0.3,0.1,0.7688499999999999,
0.9,0.3,0.1,0.76817,
0.92,0.3,0.1,0.7686125,
0.9400000000000001,0.3,0.1,0.7689499999999999,
0.96,0.3,0.1,0.7698775000000001,
0.98,0.3,0.1,0.7696774999999999,
1.0,0.3,0.1,0.7692125,
0.0,0.5,0.1,0.0,6.157153091722111e-05
0.02,0.5,0.1,0.0,7.647395459174564e-05
0.04,0.5,0.1,0.08792250000000001,0.1254455264721523
0.06,0.5,0.1,0.2182875,
0.08,0.5,0.1,0.313415,
0.1,0.5,0.1,0.3823675,
0.12,0.5,0.1,0.43368,
0.14,0.5,0.1,0.4742150000000001,
0.16,0.5,0.1,0.5053475000000001,
0.18,0.5,0.1,0.5303249999999999,
0.2,0.5,0.1,0.5479475,
0.22,0.5,0.1,0.565615,
0.24,0.5,0.1,0.5796800000000001,
0.26,0.5,0.1,0.59111,
0.28,0.5,0.1,0.6008324999999999,
0.3,0.5,0.1,0.6073474999999999,
0.32,0.5,0.1,0.6165925,
0.34,0.5,0.1,0.6227225,
0.36,0.5,0.1,0.6282925,
0.38,0.5,0.1,0.633365,
0.4,0.5,0.1,0.6365875,
0.42,0.5,0.1,0.6401625,
0.44,0.5,0.1,0.6441,
0.46,0.5,0.1,0.6455550000000001,
0.48,0.5,0.1,0.6491575,
0.5,0.5,0.1,0.6509125,
0.52,0.5,0.1,0.6539475,
0.54,0.5,0.1,0.6555025000000001,
0.56,0.5,0.1,0.6557675000000001,
0.58,0.5,0.1,0.6579075,
0.6,0.5,0.1,0.65801,
0.62,0.5,0.1,0.6601950000000001,
0.64,0.5,0.1,0.6604800000000001,
0.66,0.5,0.1,0.660335,
0.68,0.5,0.1,0.66203,
0.7000000000000001,0.5,0.1,0.662665,
0.72,0.5,0.1,0.6632399999999999,
0.74,0.5,0.1,0.66316,
0.76,0.5,0.1,0.6636600000000001,
0.78,0.5,0.1,0.6642824999999999,
0.8,0.5,0.1,0.6651925,
0.8200000000000001,0.5,0.1,0.6647675000000001,
0.84,0.5,0.1,0.6652925,
0.86,0.5,0.1,0.6658300000000001,
0.88,0.5,0.1,0.6647325000000001,
0.9,0.5,0.1,0.666255,
0.92,0.5,0.1,0.6659975,
0.9400000000000001,0.5,0.1,0.6656150000000001,
0.96,0.5,0.1,0.6659575,
0.98,0.5,0.1,0.6663575,
1.0,0.5,0.1,0.6667949999999999,
0.0,0.7,0.1,0.0,3.2636627403557036e-05
0.02,0.7,0.1,0.0,2.7013064782926894e-05
0.04,0.7,0.1,0.0,0.017619389190165022
0.06,0.7,0.1,0.10614000000000001,
0.08,0.7,0.1,0.19271999999999997,
0.1,0.7,0.1,0.2609425,
0.12,0.7,0.1,0.31476,
0.14,0.7,0.1,0.35650499999999996,
0.16,0.7,0.1,0.38923,
0.18,0.7,0.1,0.41932500000000006,
0.2,0.7,0.1,0.4389700000000001,
0.22,0.7,0.1,0.46057499999999996,
0.24,0.7,0.1,0.47681750000000006,
0.26,0.7,0.1,0.490995,
0.28,0.7,0.1,0.50349,
0.3,0.7,0.1,0.5129,
0.32,0.7,0.1,0.52219,
0.34,0.7,0.1,0.5298125,
0.36,0.7,0.1,0.53642,
0.38,0.7,0.1,0.5418675000000001,
0.4,0.7,0.1,0.5482275,
0.42,0.7,0.1,0.5518149999999999,
0.44,0.7,0.1,0.5557525000000001,
0.46,0.7,0.1,0.5597775,
0.48,0.7,0.1,0.562585,
0.5,0.7,0.1,0.5651875,
0.52,0.7,0.1,0.567535,
0.54,0.7,0.1,0.570385,
0.56,0.7,0.1,0.5715275,
0.58,0.7,0.1,0.5739799999999999,
0.6,0.7,0.1,0.57478,
0.62,0.7,0.1,0.57613,
0.64,0.7,0.1,0.5778949999999999,
0.66,0.7,0.1,0.5789375,
0.68,0.7,0.1,0.58002,
0.7000000000000001,0.7,0.1,0.581025,
0.72,0.7,0.1,0.5823949999999999,
0.74,0.7,0.1,0.5821774999999999,
0.76,0.7,0.1,0.5839125,
0.78,0.7,0.1,0.58329,
0.8,0.7,0.1,0.5845699999999999,
0.8200000000000001,0.7,0.1,0.58505,
0.84,0.7,0.1,0.5854625,
0.86,0.7,0.1,0.585175,
0.88,0.7,0.1,0.5855525,
0.9,0.7,0.1,0.585755,
0.92,0.7,0.1,0.58687,
0.9400000000000001,0.7,0.1,0.5861624999999999,
0.96,0.7,0.1,0.5866199999999999,
0.98,0.7,0.1,0.58704,
1.0,0.7,0.1,0.58704,
0.0,0.9,0.1,0.0,4.9491567165104044e-05
0.02,0.9,0.1,0.0,1.4558516825002352e-05
0.04,0.9,0.1,0.0,6.826185427892092e-05
0.06,0.9,0.1,0.00035500000000000006,0.06321058656936442
0.08,0.9,0.1,0.11858500000000002,
0.1,0.9,0.1,0.17873749999999997,
0.12,0.9,0.1,0.22846,
0.14,0.9,0.1,0.2720675,
0.16,0.9,0.1,0.30701999999999996,
0.18,0.9,0.1,0.336815,
0.2,0.9,0.1,0.361905,
0.22,0.9,0.1,0.3830925,
0.24,0.9,0.1,0.4008074999999999,
0.26,0.9,0.1,0.4162025,
0.28,0.9,0.1,0.43020250000000004,
0.3,0.9,0.1,0.4412125,
0.32,0.9,0.1,0.451585,
0.34,0.9,0.1,0.46060500000000004,
0.36,0.9,0.1,0.4677425,
0.38,0.9,0.1,0.47438500000000006,
0.4,0.9,0.1,0.480655,
0.42,0.9,0.1,0.48506249999999995,
0.44,0.9,0.1,0.48977999999999994,
0.46,0.9,0.1,0.49359000000000003,
0.48,0.9,0.1,0.49752250000000003,
0.5,0.9,0.1,0.500665,
0.52,0.9,0.1,0.5036275,
0.54,0.9,0.1,0.50597,
0.56,0.9,0.1,0.5078499999999999,
0.58,0.9,0.1,0.5100825,
0.6,0.9,0.1,0.511875,
0.62,0.9,0.1,0.51323,
0.64,0.9,0.1,0.514445,
0.66,0.9,0.1,0.5161025000000001,
0.68,0.9,0.1,0.51685,
0.7000000000000001,0.9,0.1,0.51737,
0.72,0.9,0.1,0.51878,
0.74,0.9,0.1,0.5193575,
0.76,0.9,0.1,0.52035,
0.78,0.9,0.1,0.520745,
0.8,0.9,0.1,0.5215274999999999,
0.8200000000000001,0.9,0.1,0.5221525,
0.84,0.9,0.1,0.5224300000000001,
0.86,0.9,0.1,0.5231950000000001,
0.88,0.9,0.1,0.5230275,
0.9,0.9,0.1,0.5237425,
0.92,0.9,0.1,0.5242725,
0.9400000000000001,0.9,0.1,0.5245075,
0.96,0.9,0.1,0.5245675,
0.98,0.9,0.1,0.52481,
1.0,0.9,0.1,0.525115,
0.0,0.1,0.2,0.0,0.00044451892571301376
0.02,0.1,0.2,0.46091,0.4860044806634103
0.04,0.1,0.2,0.6664875000000001,
0.06,0.1,0.2,0.7510650000000001,
0.08,0.1,0.2,0.7979575,
0.1,0.1,0.2,0.8265375,
0.12,0.1,0.2,0.8460525,
0.14,0.1,0.2,0.85858,
0.16,0.1,0.2,0.8677775,
0.18,0.1,0.2,0.8751275,
0.2,0.1,0.2,0.88275,
0.22,0.1,0.2,0.88594,
0.24,0.1,0.2,0.8909999999999999,
0.26,0.1,0.2,0.8930899999999999,
0.28,0.1,0.2,0.896175,
0.3,0.1,0.2,0.8973524999999999,
0.32,0.1,0.2,0.899785,
0.34,0.1,0.2,0.9008625000000001,
0.36,0.1,0.2,0.9026025000000001,
0.38,0.1,0.2,0.9032425000000001,
0.4,0.1,0.2,0.9048025000000002,
0.42,0.1,0.2,0.904725,
0.44,0.1,0.2,0.905455,
0.46,0.1,0.2,0.9058600000000001,
0.48,0.1,0.2,0.906725,
0.5,0.1,0.2,0.9078025,
0.52,0.1,0.2,0.9074175000000001,
0.54,0.1,0.2,0.9070375000000002,
0.56,0.1,0.2,0.9078525000000001,
0.58,0.1,0.2,0.9084574999999999,
0.6,0.1,0.2,0.9080750000000001,
0.62,0.1,0.2,0.9084625,
0.64,0.1,0.2,0.9080975000000001,
0.66,0.1,0.2,0.9087050000000001,
0.68,0.1,0.2,0.9086625,
0.7000000000000001,0.1,0.2,0.9088274999999999,
0.72,0.1,0.2,0.9089700000000001,
0.74,0.1,0.2,0.9082625,
0.76,0.1,0.2,0.9085949999999999,
0.78,0.1,0.2,0.9089050000000001,
0.8,0.1,0.2,0.9091,
0.8200000000000001,0.1,0.2,0.9086275,
0.84,0.1,0.2,0.90929,
0.86,0.1,0.2,0.9095449999999999,
0.88,0.1,0.2,0.9090524999999999,
0.9,0.1,0.2,0.90968,
0.92,0.1,0.2,0.9090600000000001,
0.9400000000000001,0.1,0.2,0.9087125,
0.96,0.1,0.2,0.9088025000000001,
0.98,0.1,0.2,0.90892,
1.0,0.1,0.2,0.9093700000000001,
0.0,0.3,0.2,0.0,0.00014013516539782255
0.02,0.3,0.2,0.0,0.06356046515279366
0.04,0.3,0.2,0.27142249999999996,0.3265500162499225
0.06,0.3,0.2,0.4192575,
0.08,0.3,0.2,0.50371,
0.1,0.3,0.2,0.5632225,
0.12,0.3,0.2,0.603795,
0.14,0.3,0.2,0.6364525,
0.16,0.3,0.2,0.6582125000000001,
0.18,0.3,0.2,0.678125,
0.2,0.3,0.2,0.6919249999999999,
0.22,0.3,0.2,0.7036225,
0.24,0.3,0.2,0.7139250000000001,
0.26,0.3,0.2,0.720595,
0.28,0.3,0.2,0.7266125,
0.3,0.3,0.2,0.7345625,
0.32,0.3,0.2,0.7397424999999999,
0.34,0.3,0.2,0.7427025,
0.36,0.3,0.2,0.746735,
0.38,0.3,0.2,0.74953,
0.4,0.3,0.2,0.7520474999999999,
0.42,0.3,0.2,0.7557050000000001,
0.44,0.3,0.2,0.7567775,
0.46,0.3,0.2,0.7584174999999999,
0.48,0.3,0.2,0.7599575000000001,
0.5,0.3,0.2,0.7615025,
0.52,0.3,0.2,0.7622050000000001,
0.54,0.3,0.2,0.7648975,
0.56,0.3,0.2,0.7627924999999999,
0.58,0.3,0.2,0.7648850000000001,
0.6,0.3,0.2,0.7654650000000001,
0.62,0.3,0.2,0.7666299999999999,
0.64,0.3,0.2,0.7673975,
0.66,0.3,0.2,0.76672,
0.68,0.3,0.2,0.7666525,
0.7000000000000001,0.3,0.2,0.7674300000000001,
0.72,0.3,0.2,0.768065,
0.74,0.3,0.2,0.7684300000000001,
0.76,0.3,0.2,0.7681550000000001,
0.78,0.3,0.2,0.7684700000000001,
0.8,0.3,0.2,0.769075,
0.8200000000000001,0.3,0.2,0.76935,
0.84,0.3,0.2,0.7698725000000001,
0.86,0.3,0.2,0.7692525,
0.88,0.3,0.2,0.7691775000000001,
0.9,0.3,0.2,0.7695624999999999,
0.92,0.3,0.2,0.7685225,
0.9400000000000001,0.3,0.2,0.7695925,
0.96,0.3,0.2,0.76876,
0.98,0.3,0.2,0.768775,
1.0,0.3,0.2,0.7695275000000001,
0.0,0.5,0.2,0.0,6.247622530617453e-05
0.02,0.5,0.2,0.0,7.525495730837627e-05
0.04,0.5,0.2,0.09611,0.12545298265919597
0.06,0.5,0.2,0.2200275,
0.08,0.5,0.2,0.3154875,
0.1,0.5,0.2,0.38014,
0.12,0.5,0.2,0.43260250000000006,
0.14,0.5,0.2,0.472375,
0.16,0.5,0.2,0.5051574999999999,
0.18,0.5,0.2,0.5287175000000001,
0.2,0.5,0.2,0.5492825,
0.22,0.5,0.2,0.565825,
0.24,0.5,0.2,0.5800325,
0.26,0.5,0.2,0.5918424999999999,
0.28,0.5,0.2,0.5998474999999999,
0.3,0.5,0.2,0.607835,
0.32,0.5,0.2,0.6166625,
0.34,0.5,0.2,0.623035,
0.36,0.5,0.2,0.6277525,
0.38,0.5,0.2,0.6318825,
0.4,0.5,0.2,0.6369625000000001,
0.42,0.5,0.2,0.6407974999999999,
0.44,0.5,0.2,0.642995,
0.46,0.5,0.2,0.6461250000000001,
0.48,0.5,0.2,0.6490700000000001,
0.5,0.5,0.2,0.6507975,
0.52,0.5,0.2,0.6527625,
0.54,0.5,0.2,0.6543125000000001,
0.56,0.5,0.2,0.6559550000000001,
0.58,0.5,0.2,0.6582525,
0.6,0.5,0.2,0.6582975000000001,
0.62,0.5,0.2,0.65955,
0.64,0.5,0.2,0.6603475,
0.66,0.5,0.2,0.6620199999999999,
0.68,0.5,0.2,0.661275,
0.7000000000000001,0.5,0.2,0.6636025000000001,
0.72,0.5,0.2,0.66298,
0.74,0.5,0.2,0.6639775,
0.76,0.5,0.2,0.6636850000000001,
0.78,0.5,0.2,0.664345,
0.8,0.5,0.2,0.6644925,
0.8200000000000001,0.5,0.2,0.665155,
0.84,0.5,0.2,0.6656749999999999,
0.86,0.5,0.2,0.6655,
0.88,0.5,0.2,0.6660299999999999,
0.9,0.5,0.2,0.6652275,
0.92,0.5,0.2,0.6662125,
0.9400000000000001,0.5,0.2,0.6665525,
0.96,0.5,0.2,0.6657500000000001,
0.98,0.5,0.2,0.6665725,
1.0,0.5,0.2,0.6664349999999999,
0.0,0.7,0.2,0.0,3.2854987957301134e-05
0.02,0.7,0.2,0.0,2.7207830000485336e-05
0.04,0.7,0.2,0.0,0.01761861693192725
0.06,0.7,0.2,0.10687750000000001,
0.08,0.7,0.2,0.19375250000000002,
0.1,0.7,0.2,0.262955,
0.12,0.7,0.2,0.31305499999999997,
0.14,0.7,0.2,0.35421749999999996,
0.16,0.7,0.2,0.3913875,
0.18,0.7,0.2,0.4179975,
0.2,0.7,0.2,0.4411150000000001,
