Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.1,0.9,0.05,0.0,6.854254963281883e-05
0.12,0.9,0.05,0.0,0.00012466357809699525
0.14,0.9,0.05,0.0,0.000438517271762981
0.16,0.9,0.05,0.0,0.03880876077245324
0.18,0.9,0.05,0.070795,0.10869404122251106
0.2,0.9,0.05,0.12573250000000002,0.1721996532568786
0.22,0.9,0.05,0.17542249999999998,
0.24,0.9,0.05,0.21564250000000001,
0.26,0.9,0.05,0.252355,
0.28,0.9,0.05,0.282495,
0.3,0.9,0.05,0.30944499999999997,
0.32,0.9,0.05,0.3352275,
0.34,0.9,0.05,0.35291749999999994,
0.36,0.9,0.05,0.36925250000000004,
0.38,0.9,0.05,0.3841974999999999,
0.4,0.9,0.05,0.4002675,
0.42,0.9,0.05,0.41363500000000003,
0.44,0.9,0.05,0.423125,
0.46,0.9,0.05,0.43302,
0.48,0.9,0.05,0.44189500000000004,
0.5,0.9,0.05,0.4495700000000001,
0.52,0.9,0.05,0.45683500000000005,
0.54,0.9,0.05,0.4631350000000001,
0.56,0.9,0.05,0.4688625,
0.58,0.9,0.05,0.4733175,
0.6,0.9,0.05,0.47863749999999994,
0.62,0.9,0.05,0.48295249999999995,
0.64,0.9,0.05,0.4862575,
0.66,0.9,0.05,0.490205,
0.68,0.9,0.05,0.49375250000000004,
0.7000000000000001,0.9,0.05,0.49593000000000004,
0.72,0.9,0.05,0.4990375,
0.74,0.9,0.05,0.5014475,
0.76,0.9,0.05,0.5041175,
0.78,0.9,0.05,0.50583,
0.8,0.9,0.05,0.5078425,
0.8200000000000001,0.9,0.05,0.5093425,
0.84,0.9,0.05,0.51098,
0.86,0.9,0.05,0.5128425,
0.88,0.9,0.05,0.51407,
0.9,0.9,0.05,0.5151625,
0.92,0.9,0.05,0.5166775,
0.9400000000000001,0.9,0.05,0.5177124999999999,
0.96,0.9,0.05,0.5191575,
0.98,0.9,0.05,0.5200500000000001,
1.0,0.9,0.05,0.52068,
0.0,0.1,0.1,0.0,0.0004992516443968277
0.02,0.1,0.1,0.0089075,0.11167492037168117
0.04,0.1,0.1,0.42133500000000007,0.4806416827437929
0.06,0.1,0.1,0.588305,0.6338780892698473
0.08,0.1,0.1,0.67181,0.7166602707783852
0.1,0.1,0.1,0.728595,0.7686175937200009
0.12,0.1,0.1,0.7682375,0.8043281893593753
0.14,0.1,0.1,0.7933425,0.8304088641360873
0.16,0.1,0.1,0.8131,0.8503149052520302
0.18,0.1,0.1,0.8278825000000001,
0.2,0.1,0.1,0.837255,
0.22,0.1,0.1,0.848275,
0.24,0.1,0.1,0.8566924999999999,
0.26,0.1,0.1,0.8631575000000001,
0.28,0.1,0.1,0.86809,
0.3,0.1,0.1,0.8734099999999999,
0.32,0.1,0.1,0.87778,
0.34,0.1,0.1,0.8812549999999999,
0.36,0.1,0.1,0.8844474999999999,
0.38,0.1,0.1,0.8885925,
0.4,0.1,0.1,0.8902875,
0.42,0.1,0.1,0.8924550000000001,
0.44,0.1,0.1,0.8936625,
0.46,0.1,0.1,0.89583,
0.48,0.1,0.1,0.8963149999999999,
0.5,0.1,0.1,0.8977975,
0.52,0.1,0.1,0.8996350000000001,
0.54,0.1,0.1,0.9009550000000001,
0.56,0.1,0.1,0.9018675,
0.58,0.1,0.1,0.902625,
0.6,0.1,0.1,0.9035225,
0.62,0.1,0.1,0.9040324999999999,
0.64,0.1,0.1,0.9041874999999999,
0.66,0.1,0.1,0.9044475,
0.68,0.1,0.1,0.9055475000000002,
0.7000000000000001,0.1,0.1,0.90535,
0.72,0.1,0.1,0.905185,
0.74,0.1,0.1,0.9072550000000001,
0.76,0.1,0.1,0.9071425,
0.78,0.1,0.1,0.9070425,
0.8,0.1,0.1,0.9070925,
0.8200000000000001,0.1,0.1,0.9074675000000001,
0.84,0.1,0.1,0.9082975000000001,
0.86,0.1,0.1,0.9082825,
0.88,0.1,0.1,0.908245,
0.9,0.1,0.1,0.9083275000000001,
0.92,0.1,0.1,0.9083175000000001,
0.9400000000000001,0.1,0.1,0.908655,
0.96,0.1,0.1,0.908725,
0.98,0.1,0.1,0.9085550000000001,
1.0,0.1,0.1,0.9089775,
0.0,0.3,0.1,0.0,0.00013576482983710119
0.02,0.3,0.1,0.0,0.00017257785020164047
0.04,0.3,0.1,0.0,0.0004277693535144034
0.06,0.3,0.1,0.0,0.10963078859000848
0.08,0.3,0.1,0.18728249999999996,0.2783152835369233
0.1,0.3,0.1,0.311005,0.3958171999087922
0.12,0.3,0.1,0.40000749999999996,0.480621678983165
0.14,0.3,0.1,0.4607175000000001,0.5444220914769876
0.16,0.3,0.1,0.509215,0.5940986255360762
0.18,0.3,0.1,0.5473975,0.6338731075085375
0.2,0.3,0.1,0.57872,
0.22,0.3,0.1,0.6044475,
0.24,0.3,0.1,0.6227174999999999,
0.26,0.3,0.1,0.6422225,
0.28,0.3,0.1,0.655575,
0.3,0.3,0.1,0.6708,
0.32,0.3,0.1,0.6804549999999999,
0.34,0.3,0.1,0.689555,
0.36,0.3,0.1,0.6972049999999999,
0.38,0.3,0.1,0.7047399999999999,
0.4,0.3,0.1,0.7104974999999999,
0.42,0.3,0.1,0.7172750000000001,
0.44,0.3,0.1,0.72229,
0.46,0.3,0.1,0.7277849999999999,
0.48,0.3,0.1,0.7317400000000001,
0.5,0.3,0.1,0.7348849999999999,
0.52,0.3,0.1,0.7373499999999998,
0.54,0.3,0.1,0.7406725000000001,
0.56,0.3,0.1,0.7434850000000001,
0.58,0.3,0.1,0.7471375,
0.6,0.3,0.1,0.74787,
0.62,0.3,0.1,0.7506049999999999,
0.64,0.3,0.1,0.7519175,
0.66,0.3,0.1,0.7539250000000002,
0.68,0.3,0.1,0.7562399999999999,
0.7000000000000001,0.3,0.1,0.7569,
0.72,0.3,0.1,0.7575974999999999,
0.74,0.3,0.1,0.758115,
0.76,0.3,0.1,0.7600950000000001,
0.78,0.3,0.1,0.7614699999999999,
0.8,0.3,0.1,0.7614075000000001,
0.8200000000000001,0.3,0.1,0.7625750000000001,
0.84,0.3,0.1,0.76312,
0.86,0.3,0.1,0.7639525,
0.88,0.3,0.1,0.764015,
0.9,0.3,0.1,0.76543,
0.92,0.3,0.1,0.7651749999999998,
0.9400000000000001,0.3,0.1,0.76581,
0.96,0.3,0.1,0.7669750000000001,
0.98,0.3,0.1,0.7667449999999999,
1.0,0.3,0.1,0.7664475000000001,
0.0,0.5,0.1,0.0,6.257478134616732e-05
0.02,0.5,0.1,0.0,8.713737350700757e-05
0.04,0.5,0.1,0.0,8.554412710758245e-05
0.06,0.5,0.1,0.0,0.00017488182839571432
0.08,0.5,0.1,0.0,0.0013235919674516325
0.1,0.5,0.1,0.0,0.10924680525754477
0.12,0.5,0.1,0.12943249999999998,0.21801306162775905
0.14,0.5,0.1,0.21721000000000001,0.30513593315067705
0.16,0.5,0.1,0.28327749999999996,0.37539933675463283
0.18,0.5,0.1,0.34145749999999997,0.43284182239905683
0.2,0.5,0.1,0.38164000000000003,0.48061631995748555
0.22,0.5,0.1,0.41844250000000005,
0.24,0.5,0.1,0.44805000000000006,
0.26,0.5,0.1,0.4728675,
0.28,0.5,0.1,0.49665750000000003,
0.3,0.5,0.1,0.5132625000000001,
0.32,0.5,0.1,0.529095,
0.34,0.5,0.1,0.5440575000000001,
0.36,0.5,0.1,0.5555675000000001,
0.38,0.5,0.1,0.565965,
0.4,0.5,0.1,0.576485,
0.42,0.5,0.1,0.5834475,
0.44,0.5,0.1,0.5922,
0.46,0.5,0.1,0.5985524999999999,
0.48,0.5,0.1,0.6055075,
0.5,0.5,0.1,0.60976,
0.52,0.5,0.1,0.6162075,
0.54,0.5,0.1,0.6187275,
0.56,0.5,0.1,0.6240125000000001,
0.58,0.5,0.1,0.62668,
0.6,0.5,0.1,0.6310600000000001,
0.62,0.5,0.1,0.6339975,
0.64,0.5,0.1,0.6369750000000001,
0.66,0.5,0.1,0.6395399999999999,
0.68,0.5,0.1,0.6414625,
0.7000000000000001,0.5,0.1,0.643665,
0.72,0.5,0.1,0.6458800000000001,
0.74,0.5,0.1,0.6472149999999999,
0.76,0.5,0.1,0.64941,
0.78,0.5,0.1,0.6513199999999999,
0.8,0.5,0.1,0.6528325000000001,
0.8200000000000001,0.5,0.1,0.6532575,
0.84,0.5,0.1,0.654965,
0.86,0.5,0.1,0.6563925,
0.88,0.5,0.1,0.6577225,
0.9,0.5,0.1,0.6574450000000001,
0.92,0.5,0.1,0.6591974999999999,
0.9400000000000001,0.5,0.1,0.6592525,
0.96,0.5,0.1,0.6601400000000001,
0.98,0.5,0.1,0.660715,
1.0,0.5,0.1,0.6613075,
0.0,0.7,0.1,0.0,3.24842803891022e-05
0.02,0.7,0.1,0.0,4.924446898009756e-05
0.04,0.7,0.1,0.0,4.151359044435264e-05
0.06,0.7,0.1,0.0,6.771481709826715e-05
0.08,0.7,0.1,0.0,9.774024109899864e-05
0.1,0.7,0.1,0.0,0.00024440594613798946
0.12,0.7,0.1,0.0,0.01857562294156053
0.14,0.7,0.1,0.0,0.10906625129581707
0.16,0.7,0.1,0.1105425,0.18919905855114608
0.18,0.7,0.1,0.18362749999999997,0.25756087811069944
0.2,0.7,0.1,0.2375,0.31602151749159174
0.22,0.7,0.1,0.2764525,
0.24,0.7,0.1,0.3149475,
0.26,0.7,0.1,0.34486249999999996,
0.28,0.7,0.1,0.3727225,
0.3,0.7,0.1,0.39457000000000003,
0.32,0.7,0.1,0.4149975000000001,
0.34,0.7,0.1,0.43203,
0.36,0.7,0.1,0.4463225,
0.38,0.7,0.1,0.4602825,
0.4,0.7,0.1,0.47267000000000003,
0.42,0.7,0.1,0.4837275,
0.44,0.7,0.1,0.49298249999999993,
0.46,0.7,0.1,0.5006525,
0.48,0.7,0.1,0.50889,
0.5,0.7,0.1,0.515615,
0.52,0.7,0.1,0.5222175,
0.54,0.7,0.1,0.52853,
0.56,0.7,0.1,0.53228,
0.58,0.7,0.1,0.5366375,
0.6,0.7,0.1,0.5412075000000001,
0.62,0.7,0.1,0.5451775,
0.64,0.7,0.1,0.5479775,
0.66,0.7,0.1,0.552555,
0.68,0.7,0.1,0.5548025,
0.7000000000000001,0.7,0.1,0.5577825,
0.72,0.7,0.1,0.5603374999999999,
0.74,0.7,0.1,0.5629575,
0.76,0.7,0.1,0.564475,
0.78,0.7,0.1,0.56758,
0.8,0.7,0.1,0.5685425,
0.8200000000000001,0.7,0.1,0.57014,
0.84,0.7,0.1,0.5718475000000001,
0.86,0.7,0.1,0.573485,
0.88,0.7,0.1,0.5750025000000001,
0.9,0.7,0.1,0.57477,
0.92,0.7,0.1,0.5760875,
0.9400000000000001,0.7,0.1,0.57709,
0.96,0.7,0.1,0.5786525,
0.98,0.7,0.1,0.580225,
1.0,0.7,0.1,0.57993,
0.0,0.9,0.1,0.0,5.0109270347568704e-05
0.02,0.9,0.1,0.0,2.92684639052244e-05
0.04,0.9,0.1,0.0,3.7726141336081596e-05
0.06,0.9,0.1,0.0,3.4588219084422656e-05
0.08,0.9,0.1,0.0,4.2888373991169475e-05
0.1,0.9,0.1,0.0,6.851758403221802e-05
0.12,0.9,0.1,0.0,0.0001248626725593848
0.14,0.9,0.1,0.0,0.00043822742265726446
0.16,0.9,0.1,0.0,0.038810528502457135
0.18,0.9,0.1,0.0503925,0.10871234989879558
0.2,0.9,0.1,0.1255825,0.1721996363415195
0.22,0.9,0.1,0.17223499999999997,
0.24,0.9,0.1,0.21720000000000003,
0.26,0.9,0.1,0.25534250000000003,
0.28,0.9,0.1,0.28435499999999997,
0.3,0.9,0.1,0.3110575,
0.32,0.9,0.1,0.33303,
0.34,0.9,0.1,0.35368,
0.36,0.9,0.1,0.3701975,
0.38,0.9,0.1,0.38711249999999997,
0.4,0.9,0.1,0.39910500000000004,
0.42,0.9,0.1,0.4117575,
0.44,0.9,0.1,0.42277000000000003,
0.46,0.9,0.1,0.4330075000000001,
0.48,0.9,0.1,0.4411250000000001,
0.5,0.9,0.1,0.44867000000000007,
0.52,0.9,0.1,0.45613,
0.54,0.9,0.1,0.4628275,
0.56,0.9,0.1,0.467735,
0.58,0.9,0.1,0.474285,
0.6,0.9,0.1,0.47887,
0.62,0.9,0.1,0.48247,
0.64,0.9,0.1,0.48692250000000004,
0.66,0.9,0.1,0.4900575,
0.68,0.9,0.1,0.49343999999999993,
0.7000000000000001,0.9,0.1,0.496105,
0.72,0.9,0.1,0.499075,
0.74,0.9,0.1,0.5014775,
0.76,0.9,0.1,0.5038575000000001,
0.78,0.9,0.1,0.5058525,
0.8,0.9,0.1,0.5076174999999999,
0.8200000000000001,0.9,0.1,0.509835,
0.84,0.9,0.1,0.5110925000000001,
0.86,0.9,0.1,0.51237,
0.88,0.9,0.1,0.5142175,
0.9,0.9,0.1,0.5153175,
0.92,0.9,0.1,0.51642,
0.9400000000000001,0.9,0.1,0.51723,
0.96,0.9,0.1,0.5186850000000001,
0.98,0.9,0.1,0.5199,
1.0,0.9,0.1,0.5204525,
0.0,0.1,0.2,0.0,0.0004928633873631387
0.02,0.1,0.2,0.014605000000000002,0.11166010624575208
0.04,0.1,0.2,0.419095,0.48064454436278686
0.06,0.1,0.2,0.58715,0.6338774204317955
0.08,0.1,0.2,0.6720075,0.7166612665577803
0.1,0.1,0.2,0.7277049999999999,0.7686171000286479
0.12,0.1,0.2,0.7657275,0.8043261855744195
0.14,0.1,0.2,0.7921074999999999,0.8304131403603214
0.16,0.1,0.2,0.8068950000000001,0.8503138249156732
0.18,0.1,0.2,0.8280500000000001,
0.2,0.1,0.2,0.8364124999999999,
0.22,0.1,0.2,0.8471850000000001,
0.24,0.1,0.2,0.8558275000000001,
0.26,0.1,0.2,0.8637675,
0.28,0.1,0.2,0.8682225,
0.3,0.1,0.2,0.8730374999999999,
0.32,0.1,0.2,0.879045,
0.34,0.1,0.2,0.880865,
0.36,0.1,0.2,0.8852000000000001,
0.38,0.1,0.2,0.8872125,
0.4,0.1,0.2,0.8901975,
0.42,0.1,0.2,0.89107,
0.44,0.1,0.2,0.89238,
0.46,0.1,0.2,0.8953425000000002,
0.48,0.1,0.2,0.8968,
0.5,0.1,0.2,0.8973125000000001,
0.52,0.1,0.2,0.899325,
0.54,0.1,0.2,0.90066,
0.56,0.1,0.2,0.9016675000000001,
0.58,0.1,0.2,0.902305,
0.6,0.1,0.2,0.9030250000000001,
0.62,0.1,0.2,0.9032425,
0.64,0.1,0.2,0.90459,
0.66,0.1,0.2,0.90516,
0.68,0.1,0.2,0.9051525000000001,
0.7000000000000001,0.1,0.2,0.905605,
0.72,0.1,0.2,0.9057124999999999,
0.74,0.1,0.2,0.9064650000000001,
0.76,0.1,0.2,0.9067025,
0.78,0.1,0.2,0.9078125,
0.8,0.1,0.2,0.9071775000000001,
0.8200000000000001,0.1,0.2,0.9074225,
0.84,0.1,0.2,0.9074525,
0.86,0.1,0.2,0.9074849999999999,
0.88,0.1,0.2,0.90864,
0.9,0.1,0.2,0.9084049999999999,
0.92,0.1,0.2,0.90833,
0.9400000000000001,0.1,0.2,0.90838,
0.96,0.1,0.2,0.9084075,
0.98,0.1,0.2,0.90849,
1.0,0.1,0.2,0.908625,
0.0,0.3,0.2,0.0,0.00013621022701793646
0.02,0.3,0.2,0.0,0.00016736276629160152
0.04,0.3,0.2,0.0,0.00043164251254522646
0.06,0.3,0.2,0.0,0.1096342788851334
0.08,0.3,0.2,0.18426250000000002,0.27835470323549616
0.1,0.3,0.2,0.3103725,0.39581061319469735
0.12,0.3,0.2,0.394435,0.48062164036278526
0.14,0.3,0.2,0.45422000000000007,0.5444216074612658
0.16,0.3,0.2,0.5135025,0.5940984289643867
0.18,0.3,0.2,0.5493975,0.6338730362319722
0.2,0.3,0.2,0.5777,
0.22,0.3,0.2,0.6026325,
0.24,0.3,0.2,0.6244425,
0.26,0.3,0.2,0.6420224999999999,
0.28,0.3,0.2,0.6573975000000002,
0.3,0.3,0.2,0.6687775,
0.32,0.3,0.2,0.68255,
0.34,0.3,0.2,0.6911525000000001,
0.36,0.3,0.2,0.697825,
0.38,0.3,0.2,0.7052674999999999,
0.4,0.3,0.2,0.7113749999999999,
0.42,0.3,0.2,0.7176225,
0.44,0.3,0.2,0.7203499999999999,
0.46,0.3,0.2,0.7281075,
0.48,0.3,0.2,0.7312125,
0.5,0.3,0.2,0.73474,
0.52,0.3,0.2,0.7382075,
0.54,0.3,0.2,0.7411574999999999,
0.56,0.3,0.2,0.7430825,
0.58,0.3,0.2,0.7454149999999999,
0.6,0.3,0.2,0.748705,
0.62,0.3,0.2,0.7497574999999999,
0.64,0.3,0.2,0.7521825000000001,
0.66,0.3,0.2,0.7543100000000001,
0.68,0.3,0.2,0.754765,
0.7000000000000001,0.3,0.2,0.7556875,
0.72,0.3,0.2,0.7580975,
0.74,0.3,0.2,0.7584875,
0.76,0.3,0.2,0.7595224999999999,
0.78,0.3,0.2,0.7614699999999999,
0.8,0.3,0.2,0.7629125000000001,
0.8200000000000001,0.3,0.2,0.7625700000000001,
0.84,0.3,0.2,0.76357,
0.86,0.3,0.2,0.764415,
0.88,0.3,0.2,0.764325,
0.9,0.3,0.2,0.7654675000000001,
0.92,0.3,0.2,0.7653325000000001,
0.9400000000000001,0.3,0.2,0.7649575,
0.96,0.3,0.2,0.7659675,
0.98,0.3,0.2,0.76691,
1.0,0.3,0.2,0.767305,
0.0,0.5,0.2,0.0,5.970286530100586e-05
0.02,0.5,0.2,0.0,8.617833234645675e-05
0.04,0.5,0.2,0.0,8.574476408047811e-05
0.06,0.5,0.2,0.0,0.0001733243285592021
0.08,0.5,0.2,0.0,0.001330989382664253
0.1,0.5,0.2,0.0,0.10925798051324766
0.12,0.5,0.2,0.12477250000000001,0.21800649747506004
0.14,0.5,0.2,0.21780750000000004,0.30513431784928097
0.16,0.5,0.2,0.282665,0.3753981753284101
0.18,0.5,0.2,0.3380775,0.43284196205611647
0.2,0.5,0.2,0.38201500000000005,0.48061630336594846
0.22,0.5,0.2,0.41558500000000004,
0.24,0.5,0.2,0.44649,
0.26,0.5,0.2,0.46872749999999996,
0.28,0.5,0.2,0.49290999999999996,
0.3,0.5,0.2,0.5137125,
0.32,0.5,0.2,0.5287700000000001,
0.34,0.5,0.2,0.5421775,
0.36,0.5,0.2,0.5560825,
0.38,0.5,0.2,0.5674399999999999,
0.4,0.5,0.2,0.57583,
0.42,0.5,0.2,0.5835375,
0.44,0.5,0.2,0.5924675,
0.46,0.5,0.2,0.597845,
0.48,0.5,0.2,0.6066625,
0.5,0.5,0.2,0.6111475,
0.52,0.5,0.2,0.61555,
0.54,0.5,0.2,0.6202799999999999,
